geo_id,day,cases_weekly
gn,20201116,185
gn,20201123,215
gn,20201130,213
gn,20201207,194
gn,20201214,224
gn,20201221,93
gn,20201228,138
gq,20200316,1
gq,20200323,5
gq,20200330,8
gq,20200406,2
gq,20200413,5
gq,20200420,58
gq,20200427,179
gq,20200504,57
gq,20200511,124
gq,20200518,155
gq,20200525,449
gq,20200601,263
gq,20200608,0
gq,20200615,0
gq,20200622,358
gq,20200629,337
gq,20200706,1070
gq,20200713,0
gq,20200720,0
gq,20200727,0
gq,20200803,1750
gq,20200810,0
gq,20200817,0
gq,20200824,105
gq,20200831,15
gq,20200907,31
gq,20200914,24
gq,20200921,6
gq,20200928,26
gq,20201005,17
gq,20201012,18
gq,20201019,7
gq,20201026,9
gq,20201102,10
gq,20201109,3
gq,20201116,12
gq,20201123,26
gq,20201130,23
gq,20201207,13
gq,20201214,29
gq,20201221,36
gq,20201228,17
gt,20200316,1
gt,20200323,18
gt,20200330,17
gt,20200406,34
gt,20200413,86
gt,20200420,133
gt,20200427,211
gt,20200504,203
gt,20200511,349
gt,20200518,860
gt,20200525,1512
gt,20200601,1663
gt,20200608,1968
gt,20200615,2790
gt,20200622,3300
gt,20200629,3785
gt,20200706,6318
gt,20200713,6107
gt,20200720,9322
gt,20200727,6376
gt,20200803,6253
gt,20200810,5299
gt,20200817,5957
gt,20200824,5626
gt,20200831,5724
gt,20200907,3771
gt,20200914,4226
gt,20200921,3535
gt,20200928,4648
gt,20201005,3871
gt,20201012,3752
gt,20201019,3645
gt,20201026,3427
gt,20201102,3317
gt,20201109,3158
gt,20201116,3623
gt,20201123,3744
gt,20201130,3342
gt,20201207,3579
gt,20201214,3732
gt,20201221,4319
gt,20201228,1840
gu,20200323,27
gu,20200330,29
gu,20200406,54
gu,20200413,23
gu,20200420,3
gu,20200427,6
gu,20200504,7
gu,20200511,2
gu,20200518,3
gu,20200525,12
gu,20200601,9
gu,20200608,4
gu,20200615,6
gu,20200622,37
gu,20200629,31
gu,20200706,48
gu,20200713,11
gu,20200720,7
gu,20200727,27
gu,20200803,22
gu,20200810,50
gu,20200817,140
gu,20200824,262
gu,20200831,527
gu,20200907,272
gu,20200914,272
gu,20200921,226
gu,20200928,237
gu,20201005,345
gu,20201012,379
gu,20201019,597
gu,20201026,541
gu,20201102,477
gu,20201109,540
gu,20201116,888
gu,20201123,428
gu,20201130,269
gu,20201207,186
gu,20201214,102
gu,20201221,105
gu,20201228,59
gw,20200330,2
gw,20200406,16
gw,20200413,21
gw,20200420,11
gw,20200427,3
gw,20200504,239
gw,20200511,434
gw,20200518,264
gw,20200525,183
gw,20200601,149
gw,20200608,46
gw,20200615,92
gw,20200622,81
gw,20200629,73
gw,20200706,151
gw,20200713,77
gw,20200720,85
gw,20200727,27
gw,20200803,27
gw,20200810,71
gw,20200817,65
gw,20200824,32
gw,20200831,56
gw,20200907,40
gw,20200914,30
gw,20200921,28
gw,20200928,21
gw,20201005,38
gw,20201012,23
gw,20201019,4
gw,20201026,14
gw,20201102,10
gw,20201109,0
gw,20201116,6
gw,20201123,2
gw,20201130,1
gw,20201207,20
gw,20201214,5
gw,20201221,0
gw,20201228,0
gy,20200316,4
gy,20200323,1
gy,20200330,3
gy,20200406,21
gy,20200413,16
gy,20200420,20
gy,20200427,9
gy,20200504,8
gy,20200511,22
gy,20200518,13
gy,20200525,18
gy,20200601,18
gy,20200608,1
gy,20200615,5
gy,20200622,25
gy,20200629,46
gy,20200706,43
gy,20200713,24
gy,20200720,39
gy,20200727,34
gy,20200803,104
gy,20200810,94
gy,20200817,141
gy,20200824,246
gy,20200831,279
gy,20200907,234
gy,20200914,385
gy,20200921,416
gy,20200928,503
gy,20201005,321
gy,20201012,376
gy,20201019,265
gy,20201026,289
gy,20201102,185
gy,20201109,306
gy,20201116,309
gy,20201123,310
gy,20201130,243
gy,20201207,289
gy,20201214,255
gy,20201221,251
gy,20201228,122
hn,20200316,6
hn,20200323,21
hn,20200330,112
hn,20200406,159
hn,20200413,99
hn,20200420,80
hn,20200427,184
hn,20200504,394
hn,20200511,917
hn,20200518,674
hn,20200525,1304
hn,20200601,1252
hn,20200608,1125
hn,20200615,2531
hn,20200622,3911
hn,20200629,5313
hn,20200706,5861
hn,20200713,4147
hn,20200720,5745
hn,20200727,5441
hn,20200803,3921
hn,20200810,4257
hn,20200817,3048
hn,20200824,4009
hn,20200831,5663
hn,20200907,4590
hn,20200914,3025
hn,20200921,3827
hn,20200928,3493
hn,20201005,4520
hn,20201012,4452
hn,20201019,4344
hn,20201026,4789
hn,20201102,4998
hn,20201109,2296
hn,20201116,2594
hn,20201123,1333
hn,20201130,3453
hn,20201207,3135
hn,20201214,3336
hn,20201221,2663
hn,20201228,3081
hr,20200106,0
hr,20200113,0
hr,20200120,0
hr,20200127,0
hr,20200203,0
hr,20200210,0
hr,20200217,0
hr,20200224,0
hr,20200302,7
hr,20200309,5
hr,20200316,36
hr,20200323,187
hr,20200330,478
hr,20200406,469
hr,20200413,418
hr,20200420,271
hr,20200427,159
hr,20200504,66
hr,20200511,91
hr,20200518,39
hr,20200525,18
hr,20200601,2
hr,20200608,1
hr,20200615,5
hr,20200622,65
hr,20200629,374
hr,20200706,460
hr,20200713,571
hr,20200720,632
hr,20200727,503
hr,20200803,403
hr,20200810,344
hr,20200817,967
hr,20200824,1604
hr,20200831,1948
hr,20200907,1841
hr,20200914,1569
hr,20200921,1389
hr,20200928,1275
hr,20201005,1462
hr,20201012,2781
hr,20201019,5140
hr,20201026,10800
hr,20201102,15115
hr,20201109,15752
hr,20201116,16959
hr,20201123,19512
hr,20201130,22894
hr,20201207,23741
hr,20201214,25533
hr,20201221,19842
hr,20201228,9518
ht,20200323,2
ht,20200330,13
ht,20200406,6
ht,20200413,12
ht,20200420,14
ht,20200427,25
ht,20200504,13
ht,20200511,97
ht,20200518,274
ht,20200525,502
ht,20200601,1166
ht,20200608,1210
ht,20200615,975
ht,20200622,902
ht,20200629,636
ht,20200706,486
ht,20200713,394
ht,20200720,326
ht,20200727,262
ht,20200803,161
ht,20200810,158
ht,20200817,245
ht,20200824,203
ht,20200831,127
ht,20200907,151
ht,20200914,133
ht,20200921,126
ht,20200928,104
ht,20201005,96
ht,20201012,63
ht,20201019,43
ht,20201026,101
ht,20201102,28
ht,20201109,73
ht,20201116,52
ht,20201123,35
ht,20201130,50
ht,20201207,106
ht,20201214,195
ht,20201221,206
ht,20201228,228
hu,20200309,8
hu,20200316,31
hu,20200323,128
hu,20200330,280
hu,20200406,297
hu,20200413,714
hu,20200420,526
hu,20200427,599
hu,20200504,452
hu,20200511,249
hu,20200518,251
hu,20200525,221
hu,20200601,120
hu,20200608,94
hu,20200615,106
hu,20200622,26
hu,20200629,40
hu,20200706,41
hu,20200713,51
hu,20200720,99
hu,20200727,115
hu,20200803,87
hu,20200810,161
hu,20200817,220
hu,20200824,239
hu,20200831,806
hu,20200907,2426
hu,20200914,3922
hu,20200921,6557
hu,20200928,5850
hu,20201005,6764
hu,20201012,7097
hu,20201019,9191
hu,20201026,13795
hu,20201102,21217
hu,20201109,31998
hu,20201116,32678
hu,20201123,30496
hu,20201130,39170
hu,20201207,37026
hu,20201214,29722
hu,20201221,21260
hu,20201228,11539
id,20200106,0
id,20200113,0
id,20200120,0
id,20200127,0
id,20200203,0
id,20200210,0
id,20200217,0
id,20200224,0
id,20200302,2
id,20200309,4
id,20200316,111
id,20200323,397
id,20200330,771
id,20200406,988
id,20200413,1968
id,20200420,2334
id,20200427,2307
id,20200504,2310
id,20200511,2840
id,20200518,3482
id,20200525,4757
id,20200601,4202
id,20200608,4713
id,20200615,7091
id,20200622,7614
id,20200629,8119
id,20200706,9739
id,20200713,11950
id,20200720,10822
id,20200727,12257
id,20200803,12677
id,20200810,13941
id,20200817,14153
id,20200824,13986
id,20200831,18518
id,20200907,22056
id,20200914,24273
id,20200921,26294
id,20200928,30537
id,20201005,28285
id,20201012,29951
id,20201019,28418
id,20201026,27845
id,20201102,23072
id,20201109,24932
id,20201116,29397
id,20201123,30555
id,20201130,36598
id,20201207,41530
id,20201214,42024
id,20201221,47110
id,20201228,48435
ie,20200106,0
ie,20200113,0
ie,20200120,0
ie,20200127,0
ie,20200203,0
ie,20200210,0
ie,20200217,0
ie,20200224,0
ie,20200302,1
ie,20200309,20
ie,20200316,148
ie,20200323,737
ie,20200330,1709
ie,20200406,2496
ie,20200413,4544
ie,20200420,5596
ie,20200427,4011
ie,20200504,2244
ie,20200511,1490
ie,20200518,1116
ie,20200525,527
ie,20200601,351
ie,20200608,211
ie,20200615,102
ie,20200622,76
ie,20200629,60
ie,20200706,88
ie,20200713,101
ie,20200720,132
ie,20200727,121
ie,20200803,281
ie,20200810,550
ie,20200817,545
ie,20200824,712
ie,20200831,791
ie,20200907,912
ie,20200914,1313
ie,20200921,1948
ie,20200928,2057
ie,20201005,3042
ie,20201012,4496
ie,20201019,7434
ie,20201026,7166
ie,20201102,4874
ie,20201109,3392
ie,20201116,2509
ie,20201123,2558
ie,20201130,1780
ie,20201207,2005
ie,20201214,1939
ie,20201221,3357
ie,20201228,7352
il,20200106,0
il,20200113,0
il,20200120,0
il,20200127,0
il,20200203,0
il,20200210,0
il,20200217,0
il,20200224,2
il,20200302,8
il,20200309,29
il,20200316,211
il,20200323,821
il,20200330,3176
il,20200406,4183
il,20200413,2715
il,20200420,2346
il,20200427,1907
il,20200504,810
il,20200511,269
il,20200518,140
il,20200525,103
il,20200601,351
il,20200608,844
il,20200615,1206
il,20200622,1657
il,20200629,2977
il,20200706,6203
il,20200713,8712
il,20200720,11619
il,20200727,11667
il,20200803,11069
il,20200810,9977
il,20200817,9678
il,20200824,10471
il,20200831,10869
il,20200907,16624
il,20200914,25952
il,20200921,31831
il,20200928,42599
il,20201005,37149
il,20201012,23653
il,20201019,12018
il,20201026,6302
il,20201102,4983
il,20201109,4431
il,20201116,4573
il,20201123,5268
il,20201130,6577
il,20201207,9221
il,20201214,12658
il,20201221,18500
il,20201228,27627
im,20200323,2
im,20200330,40
im,20200406,85
im,20200413,101
im,20200420,70
im,20200427,10
im,20200504,13
im,20200511,9
im,20200518,5
im,20200525,1
im,20200601,0
im,20200608,0
im,20200615,0
im,20200622,0
im,20200629,0
im,20200706,0
im,20200713,0
im,20200720,0
im,20200727,0
im,20200803,0
im,20200810,0
im,20200817,0
im,20200824,0
im,20200831,0
im,20200907,1
im,20200914,0
im,20200921,2
im,20200928,1
im,20201005,2
im,20201012,4
im,20201019,2
im,20201026,0
im,20201102,5
im,20201109,4
im,20201116,6
im,20201123,5
im,20201130,1
im,20201207,1
im,20201214,3
im,20201221,0
im,20201228,1
in,20200106,0
in,20200113,0
in,20200120,0
in,20200127,0
in,20200203,2
in,20200210,1
in,20200217,0
in,20200224,0
in,20200302,0
in,20200309,31
in,20200316,59
in,20200323,346
in,20200330,632
in,20200406,2996
in,20200413,5085
in,20200420,8113
in,20200427,10627
in,20200504,14641
in,20200511,24619
in,20200518,29017
in,20200525,42676
in,20200601,51690
in,20200608,66076
in,20200615,75813
in,20200622,92858
in,20200629,123036
in,20200706,149095
in,20200713,180841
in,20200720,239789
in,20200727,317410
in,20200803,368242
in,20200810,411379
in,20200817,432589
in,20200824,458685
in,20200831,514897
in,20200907,583368
in,20200914,641814
in,20200921,641153
in,20200928,587122
in,20201005,549113
in,20201012,496723
in,20201019,429735
in,20201026,359686
in,20201102,319354
in,20201109,324344
in,20201116,291470
in,20201123,294738
in,20201130,291826
in,20201207,245512
in,20201214,206897
in,20201221,171460
in,20201228,152311
iq,20200106,0
iq,20200113,0
iq,20200120,0
iq,20200127,0
iq,20200203,0
iq,20200210,0
iq,20200217,0
iq,20200224,0
iq,20200302,19
iq,20200309,42
iq,20200316,63
iq,20200323,109
iq,20200330,314
iq,20200406,414
iq,20200413,391
iq,20200420,187
iq,20200427,281
iq,20200504,476
iq,20200511,471
iq,20200518,637
iq,20200525,1065
iq,20200601,1970
iq,20200608,5927
iq,20200615,7843
iq,20200622,10659
iq,20200629,14534
iq,20200706,15077
iq,20200713,17027
iq,20200720,15024
iq,20200727,17502
iq,20200803,19119
iq,20200810,20964
iq,20200817,26816
iq,20200824,27410
iq,20200831,26836
iq,20200907,29193
iq,20200914,29939
iq,20200921,28726
iq,20200928,30415
iq,20201005,29691
iq,20201012,23189
iq,20201019,24304
iq,20201026,25073
iq,20201102,23581
iq,20201109,23261
iq,20201116,20603
iq,20201123,16169
iq,20201130,15114
iq,20201207,13765
iq,20201214,10434
iq,20201221,9511
iq,20201228,7452
ir,20200106,0
ir,20200113,0
ir,20200120,0
ir,20200127,0
ir,20200203,0
ir,20200210,0
ir,20200217,0
ir,20200224,43
ir,20200302,935
ir,20200309,5588
ir,20200316,7372
ir,20200323,7700
ir,20200330,16671
ir,20200406,19917
ir,20200413,13460
ir,20200420,10525
ir,20200427,8270
ir,20200504,6943
ir,20200511,10179
ir,20200518,12595
ir,20200525,15503
ir,20200601,15765
ir,20200608,20323
ir,20200615,15638
ir,20200622,17525
ir,20200629,17717
ir,20200706,17769
ir,20200713,16865
ir,20200720,16485
ir,20200727,17384
ir,20200803,18265
ir,20200810,17275
ir,20200817,16491
ir,20200824,15702
ir,20200831,14665
ir,20200907,13088
ir,20200914,15371
ir,20200921,20111
ir,20200928,24308
ir,20201005,25324
ir,20201012,28303
ir,20201019,30305
ir,20201026,38516
ir,20201102,51595
ir,20201109,61995
ir,20201116,79582
ir,20201123,92293
ir,20201130,94388
ir,20201207,91798
ir,20201214,67722
ir,20201221,43803
ir,20201228,48393
is,20200106,0
is,20200113,0
is,20200120,0
is,20200127,0
is,20200203,0
is,20200210,0
is,20200217,0
is,20200224,0
is,20200302,3
is,20200309,52
is,20200316,123
is,20200323,390
is,20200330,452
is,20200406,466
is,20200413,215
is,20200420,70
is,20200427,21
is,20200504,7
is,20200511,2
is,20200518,1
is,20200525,2
is,20200601,2
is,20200608,1
is,20200615,3
is,20200622,5
is,20200629,6
is,20200706,9
is,20200713,3
is,20200720,6
is,20200727,8
is,20200803,60
is,20200810,51
is,20200817,53
is,20200824,53
is,20200831,41
is,20200907,36
is,20200914,24
is,20200921,181
is,20200928,277
is,20201005,298
is,20201012,605
is,20201019,529
is,20201026,393
is,20201102,442
is,20201109,188
is,20201116,111
is,20201123,88
is,20201130,104
is,20201207,101
is,20201214,75
is,20201221,85
is,20201228,84
it,20200106,0
it,20200113,0
it,20200120,0
it,20200127,0
it,20200203,3
it,20200210,0
it,20200217,0
it,20200224,129
it,20200302,1557
it,20200309,5686
it,20200316,16605
it,20200323,35158
it,20200330,38551
it,20200406,31259
it,20200413,27415
it,20200420,22609
it,20200427,18703
it,20200504,13042
it,20200511,8353
it,20200518,6365
it,20200525,4423
it,20200601,3161
it,20200608,1979
it,20200615,1991
it,20200622,1510
it,20200629,1811
it,20200706,1301
it,20200713,1450
it,20200720,1373
it,20200727,1684
it,20200803,1952
it,20200810,2496
it,20200817,3349
it,20200824,5430
it,20200831,8873
it,20200907,9416
it,20200914,10119
it,20200921,10403
it,20200928,11714
it,20201005,15459
it,20201012,29621
it,20201019,59291
it,20201026,111541
it,20201102,183553
it,20201109,225769
it,20201116,243425
it,20201123,230339
it,20201130,176310
it,20201207,143700
it,20201214,114834
it,20201221,109473
it,20201228,94511
je,20200323,15
je,20200330,48
je,20200406,92
je,20200413,58
je,20200420,36
je,20200427,32
je,20200504,11
je,20200511,2
je,20200518,8
je,20200525,4
je,20200601,2
je,20200608,3
je,20200615,2
je,20200622,5
je,20200629,1
je,20200706,1
je,20200713,5
je,20200720,6
je,20200727,1
je,20200803,3
je,20200810,10
je,20200817,10
je,20200824,8
je,20200831,11
je,20200907,10
je,20200914,-4
je,20200921,13
je,20200928,7
je,20201005,21
je,20201012,28
je,20201019,41
je,20201026,40
je,20201102,44
je,20201109,69
je,20201116,89
je,20201123,79
je,20201130,117
je,20201207,429
je,20201214,422
je,20201221,557
je,20201228,327
jm,20200316,10
jm,20200323,9
jm,20200330,15
jm,20200406,24
jm,20200413,14
jm,20200420,124
jm,20200427,154
jm,20200504,119
jm,20200511,33
jm,20200518,18
jm,20200525,32
jm,20200601,34
jm,20200608,12
jm,20200615,19
jm,20200622,42
jm,20200629,37
jm,20200706,36
jm,20200713,26
jm,20200720,32
jm,20200727,52
jm,20200803,52
jm,20200810,129
jm,20200817,90
jm,20200824,416
jm,20200831,828
jm,20200907,746
jm,20200914,668
jm,20200921,1217
jm,20200928,1005
jm,20201005,902
jm,20201012,823
jm,20201019,556
jm,20201026,440
jm,20201102,417
jm,20201109,375
jm,20201116,378
jm,20201123,400
jm,20201130,425
jm,20201207,411
jm,20201214,590
jm,20201221,579
jm,20201228,443
jo,20200316,15
jo,20200323,84
jo,20200330,160
jo,20200406,86
jo,20200413,44
jo,20200420,28
jo,20200427,30
jo,20200504,14
jo,20200511,79
jo,20200518,73
jo,20200525,95
jo,20200601,31
jo,20200608,69
jo,20200615,153
jo,20200622,72
jo,20200629,88
jo,20200706,43
jo,20200713,15
jo,20200720,39
jo,20200727,-50
jo,20200803,45
jo,20200810,39
jo,20200817,126
jo,20200824,231
jo,20200831,357
jo,20200907,445
jo,20200914,903
jo,20200921,1465
jo,20200928,3713
jo,20201005,7148
jo,20201012,9286
jo,20201019,12647
jo,20201026,15514
jo,20201102,22779
jo,20201109,33455
jo,20201116,34357
jo,20201123,39751
jo,20201130,30878
jo,20201207,25782
jo,20201214,19525
jo,20201221,17834
jo,20201228,10498
jp,20200106,0
jp,20200113,0
jp,20200120,1
jp,20200127,2
jp,20200203,17
jp,20200210,5
jp,20200217,34
jp,20200224,85
jp,20200302,110
jp,20200309,234
jp,20200316,326
jp,20200323,275
jp,20200330,777
jp,20200406,1788
jp,20200413,3601
jp,20200420,3496
jp,20200427,2634
jp,20200504,1672
jp,20200511,741
jp,20200518,507
jp,20200525,276
jp,20200601,303
jp,20200608,290
jp,20200615,328
jp,20200622,414
jp,20200629,560
jp,20200706,1299
jp,20200713,2093
jp,20200720,3228
jp,20200727,4893
jp,20200803,8083
jp,20200810,9918
jp,20200817,6962
jp,20200824,6802
jp,20200831,6111
jp,20200907,3991
jp,20200914,3801
jp,20200921,3000
jp,20200928,3474
jp,20201005,3608
jp,20201012,3608
jp,20201019,3780
jp,20201026,3947
jp,20201102,4739
jp,20201109,6271
jp,20201116,8593
jp,20201123,14240
jp,20201130,15843
jp,20201207,15307
jp,20201214,17586
jp,20201221,18870
jp,20201228,19851
jpg11668,20200106,0
jpg11668,20200113,0
jpg11668,20200120,0
jpg11668,20200127,0
jpg11668,20200203,0
jpg11668,20200210,70
jpg11668,20200217,285
jpg11668,20200224,336
jpg11668,20200302,14
ke,20200316,3
ke,20200323,12
ke,20200330,27
ke,20200406,100
ke,20200413,55
ke,20200420,73
ke,20200427,85
ke,20200504,110
ke,20200511,207
ke,20200518,215
ke,20200525,327
ke,20200601,748
ke,20200608,805
ke,20200615,827
ke,20200622,1144
ke,20200629,1332
ke,20200706,1816
ke,20200713,2219
ke,20200720,3248
ke,20200727,4250
ke,20200803,4450
ke,20200810,4383
ke,20200817,3684
ke,20200824,2244
ke,20200831,1693
ke,20200907,1046
ke,20200914,1054
ke,20200921,824
ke,20200928,1134
ke,20201005,1312
ke,20201012,2119
ke,20201019,3335
ke,20201026,4840
ke,20201102,6156
ke,20201109,6611
ke,20201116,7757
ke,20201123,7127
ke,20201130,5944
ke,20201207,5064
ke,20201214,3512
ke,20201221,2608
ke,20201228,1492
kg,20200323,14
kg,20200330,70
kg,20200406,132
kg,20200413,203
kg,20200420,149
kg,20200427,127
kg,20200504,135
kg,20200511,186
kg,20200518,200
kg,20200525,217
kg,20200601,384
kg,20200608,215
kg,20200615,340
kg,20200622,984
kg,20200629,1661
kg,20200706,2674
kg,20200713,3426
kg,20200720,16026
kg,20200727,6153
kg,20200803,3833
kg,20200810,3048
kg,20200817,1814
kg,20200824,1135
kg,20200831,772
kg,20200907,553
kg,20200914,477
kg,20200921,543
kg,20200928,884
kg,20201005,1280
kg,20201012,1595
kg,20201019,3296
kg,20201026,3644
kg,20201102,3709
kg,20201109,3511
kg,20201116,3593
kg,20201123,2902
kg,20201130,2922
kg,20201207,2588
kg,20201214,2279
kg,20201221,1580
kg,20201228,1281
kh,20200106,0
kh,20200113,0
kh,20200120,0
kh,20200127,0
kh,20200203,1
kh,20200210,0
kh,20200217,0
kh,20200224,0
kh,20200302,0
kh,20200309,1
kh,20200316,10
kh,20200323,74
kh,20200330,21
kh,20200406,7
kh,20200413,8
kh,20200420,0
kh,20200427,0
kh,20200504,0
kh,20200511,0
kh,20200518,0
kh,20200525,2
kh,20200601,1
kh,20200608,1
kh,20200615,2
kh,20200622,1
kh,20200629,12
kh,20200706,0
kh,20200713,15
kh,20200720,15
kh,20200727,54
kh,20200803,15
kh,20200810,11
kh,20200817,22
kh,20200824,0
kh,20200831,1
kh,20200907,0
kh,20200914,1
kh,20200921,0
kh,20200928,1
kh,20201005,4
kh,20201012,3
kh,20201019,0
kh,20201026,4
kh,20201102,4
kh,20201109,6
kh,20201116,5
kh,20201123,4
kh,20201130,17
kh,20201207,25
kh,20201214,11
kh,20201221,4
kh,20201228,1
km,20200504,3
km,20200511,8
km,20200518,0
km,20200525,76
km,20200601,19
km,20200608,35
km,20200615,35
km,20200622,71
km,20200629,25
km,20200706,39
km,20200713,6
km,20200720,17
km,20200727,6
km,20200803,46
km,20200810,13
km,20200817,6
km,20200824,12
km,20200831,6
km,20200907,29
km,20200914,4
km,20200921,14
km,20200928,8
km,20201005,9
km,20201012,8
km,20201019,7
km,20201026,15
km,20201102,28
km,20201109,18
km,20201116,16
km,20201123,17
km,20201130,15
km,20201207,5
km,20201214,12
km,20201221,38
km,20201228,65
kn,20200330,7
kn,20200406,3
kn,20200413,2
kn,20200420,3
kn,20200427,0
kn,20200504,0
kn,20200511,0
kn,20200518,0
kn,20200525,0
kn,20200601,0
kn,20200608,0
kn,20200615,0
kn,20200622,0
kn,20200629,0
kn,20200706,1
kn,20200713,1
kn,20200720,0
kn,20200727,0
kn,20200803,0
kn,20200810,0
kn,20200817,0
kn,20200824,0
kn,20200831,0
kn,20200907,0
kn,20200914,0
kn,20200921,0
kn,20200928,2
kn,20201005,0
kn,20201012,0
kn,20201019,0
kn,20201026,0
kn,20201102,0
kn,20201109,0
kn,20201116,0
kn,20201123,1
kn,20201130,2
kn,20201207,3
kn,20201214,3
kn,20201221,2
kn,20201228,2
kr,20200106,0
kr,20200113,0
kr,20200120,1
kr,20200127,3
kr,20200203,11
kr,20200210,12
kr,20200217,3
kr,20200224,732
kr,20200302,3450
kr,20200309,3170
kr,20200316,854
kr,20200323,725
kr,20200330,700
kr,20200406,623
kr,20200413,253
kr,20200420,137
kr,20200427,64
kr,20200504,63
kr,20200511,108
kr,20200518,156
kr,20200525,141
kr,20200601,297
kr,20200608,311
kr,20200615,307
kr,20200622,317
kr,20200629,319
kr,20200706,334
kr,20200713,388
kr,20200720,292
kr,20200727,404
kr,20200803,214
kr,20200810,237
kr,20200817,889
kr,20200824,2150
kr,20200831,2282
kr,20200907,1349
kr,20200914,989
kr,20200921,760
kr,20200928,616
kr,20201005,503
kr,20201012,539
kr,20201019,572
kr,20201026,680
kr,20201102,777
kr,20201109,821
kr,20201116,1216
kr,20201123,2235
kr,20201130,3197
kr,20201207,3960
kr,20201214,5323
kr,20201221,7107
kr,20201228,7089
kw,20200106,0
kw,20200113,0
kw,20200120,0
kw,20200127,0
kw,20200203,0
kw,20200210,0
kw,20200217,0
kw,20200224,3
kw,20200302,43
kw,20200309,18
kw,20200316,48
kw,20200323,76
kw,20200330,67
kw,20200406,301
kw,20200413,678
kw,20200420,681
kw,20200427,1160
kw,20200504,1908
kw,20200511,3705
kw,20200518,6162
kw,20200525,6452
kw,20200601,5741
kw,20200608,4805
kw,20200615,4072
kw,20200622,3730
kw,20200629,5292
kw,20200706,4999
kw,20200713,4953
kw,20200720,4310
kw,20200727,4569
kw,20200803,4138
kw,20200810,3802
kw,20200817,4492
kw,20200824,4323
kw,20200831,4108
kw,20200907,4946
kw,20200914,5182
kw,20200921,4670
kw,20200928,4110
kw,20201005,3481
kw,20201012,4091
kw,20201019,5030
kw,20201026,5489
kw,20201102,4899
kw,20201109,5209
kw,20201116,5097
kw,20201123,3216
kw,20201130,2370
kw,20201207,1943
kw,20201214,1849
kw,20201221,1761
kw,20201228,1674
ky,20200323,3
ky,20200330,5
ky,20200406,31
ky,20200413,14
ky,20200420,8
ky,20200427,9
ky,20200504,4
ky,20200511,7
ky,20200518,13
ky,20200525,35
ky,20200601,12
ky,20200608,23
ky,20200615,23
ky,20200622,8
ky,20200629,1
ky,20200706,5
ky,20200713,0
ky,20200720,2
ky,20200727,0
ky,20200803,0
ky,20200810,0
ky,20200817,0
ky,20200824,2
ky,20200831,0
ky,20200907,0
ky,20200914,3
ky,20200921,1
ky,20200928,1
ky,20201005,3
ky,20201012,8
ky,20201019,12
ky,20201026,6
ky,20201102,1
ky,20201109,10
ky,20201116,4
ky,20201123,7
ky,20201130,13
ky,20201207,14
ky,20201214,10
ky,20201221,18
ky,20201228,2
kz,20200316,9
kz,20200323,51
kz,20200330,224
kz,20200406,247
kz,20200413,430
kz,20200420,774
kz,20200427,982
kz,20200504,1247
kz,20200511,1162
kz,20200518,1314
kz,20200525,2091
kz,20200601,2777
kz,20200608,1551
kz,20200615,1950
kz,20200622,2923
kz,20200629,3595
kz,20200706,27247
kz,20200713,11315
kz,20200720,11949
kz,20200727,11284
kz,20200803,15519
kz,20200810,14081
kz,20200817,8917
kz,20200824,5823
kz,20200831,3211
kz,20200907,3450
kz,20200914,2390
kz,20200921,1942
kz,20200928,1810
kz,20201005,1579
kz,20201012,1896
kz,20201019,1733
kz,20201026,1990
kz,20201102,3400
kz,20201109,5013
kz,20201116,5372
kz,20201123,6137
kz,20201130,6421
kz,20201207,6283
kz,20201214,6188
kz,20201221,5373
kz,20201228,7009
la,20200330,6
la,20200406,5
la,20200413,8
la,20200420,0
la,20200427,0
la,20200504,0
la,20200511,0
la,20200518,0
la,20200525,0
la,20200601,0
la,20200608,0
la,20200615,0
la,20200622,0
la,20200629,0
la,20200706,0
la,20200713,0
la,20200720,0
la,20200727,1
la,20200803,0
la,20200810,0
la,20200817,0
la,20200824,2
la,20200831,0
la,20200907,0
la,20200914,1
la,20200921,0
la,20200928,0
la,20201005,0
la,20201012,0
la,20201019,0
la,20201026,1
la,20201102,0
la,20201109,0
la,20201116,0
la,20201123,0
la,20201130,15
la,20201207,2
la,20201214,0
la,20201221,0
la,20201228,0
lb,20200106,0
lb,20200113,0
lb,20200120,0
lb,20200127,0
lb,20200203,0
lb,20200210,0
lb,20200217,0
lb,20200224,1
lb,20200302,9
lb,20200309,22
lb,20200316,67
lb,20200323,149
lb,20200330,190
lb,20200406,89
lb,20200413,103
lb,20200420,43
lb,20200427,34
lb,20200504,30
lb,20200511,108
lb,20200518,66
lb,20200525,203
lb,20200601,106
lb,20200608,111
lb,20200615,115
lb,20200622,141
lb,20200629,153
lb,20200706,133
lb,20200713,461
lb,20200720,525
lb,20200727,891
lb,20200803,1135
lb,20200810,1632
lb,20200817,2364
lb,20200824,3310
lb,20200831,4679
lb,20200907,3556
lb,20200914,3884
lb,20200921,4993
lb,20200928,6951
lb,20201005,8228
lb,20201012,8076
lb,20201019,9728
lb,20201026,9104
lb,20201102,11227
lb,20201109,11619
lb,20201116,11194
lb,20201123,11046
lb,20201130,10468
lb,20201207,10209
lb,20201214,9367
lb,20201221,11584
lb,20201228,13122
lc,20200316,2
lc,20200323,0
lc,20200330,7
lc,20200406,5
lc,20200413,1
lc,20200420,0
lc,20200427,0
lc,20200504,3
lc,20200511,0
lc,20200518,0
