geo_id,day,cumulative_number_for_14_days_of_covid_19_cases_per_100000
us,20200423,124.74651012
us,20200424,122.51047717
us,20200425,118.2028165
us,20200426,124.32258161
us,20200427,124.09071247
us,20200428,123.336454
us,20200429,122.48859698
us,20200430,121.63101544
us,20200501,121.09920548
us,20200502,122.04795445
us,20200503,120.94361308
us,20200504,121.05635679
us,20200505,119.39346302
us,20200506,115.30673141
us,20200507,117.2941812
us,20200508,117.8490869
us,20200509,119.55239823
us,20200510,112.5881189
us,20200511,110.58273951
us,20200512,109.23832394
us,20200513,108.60501425
us,20200514,106.6163489
us,20200515,105.77335414
us,20200516,103.20638344
us,20200517,101.7474008
us,20200518,99.89396712
us,20200519,99.66544079
us,20200520,98.48907716
us,20200521,98.2328967
us,20200522,97.34097543
us,20200523,96.48704058
us,20200524,95.15721179
us,20200525,95.25141813
us,20200526,95.53920329
us,20200527,94.58559206
us,20200528,93.95927187
us,20200529,92.34074625
us,20200530,92.28878082
us,20200531,91.92715005
us,20200601,92.21098462
us,20200602,91.98154661
us,20200603,92.15598027
us,20200604,91.0662257
us,20200605,89.761316
us,20200606,90.07462804
us,20200607,90.37456886
us,20200608,90.90151655
us,20200609,90.82797483
us,20200610,90.75352144
us,20200611,91.32878787
us,20200612,91.65273611
us,20200613,91.74451131
us,20200614,92.42613973
us,20200615,92.3459124
us,20200616,92.00281901
us,20200617,92.96341974
us,20200618,94.74422337
us,20200619,96.75659226
us,20200620,98.19430249
us,20200621,101.82124641
us,20200622,102.88213131
us,20200623,106.70143849
us,20200624,111.580415
us,20200625,115.75132453
us,20200626,121.24142666
us,20200627,127.28521892
us,20200628,132.43496267
us,20200629,138.24840525
us,20200630,144.81215571
us,20200701,150.94316481
us,20200702,158.99294424
us,20200703,166.78380819
us,20200704,174.23917603
us,20200705,177.60112665
us,20200706,184.68179639
us,20200707,190.33417652
us,20200708,197.24861766
us,20200709,204.71431781
us,20200710,211.41664275
us,20200711,217.82814362
us,20200712,224.07767036
us,20200713,229.72549213
us,20200714,234.75732601
us,20200715,242.24460245
us,20200716,247.00627688
us,20200717,254.15714553
us,20200718,259.33910177
us,20200719,264.96960173
us,20200720,268.82993425
us,20200721,270.88424015
us,20200722,275.31345737
us,20200723,278.33474572
us,20200724,278.39309287
us,20200725,281.97961924
us,20200726,282.72324151
us,20200727,282.33881888
us,20200728,281.77023806
us,20200729,279.70863877
us,20200730,281.9173215
us,20200731,279.21329578
us,20200801,277.8545973
us,20200802,276.23120942
us,20200803,271.8901207
us,20200804,268.50385877
us,20200805,264.09044389
us,20200806,259.21481019
us,20200807,258.16911986
us,20200808,252.00711384
us,20200809,249.18791328
us,20200810,246.40852249
us,20200811,244.36849948
us,20200812,239.83413583
us,20200813,234.04682791
us,20200814,228.89951529
us,20200815,228.23551257
us,20200816,225.09874549
us,20200817,223.45560466
us,20200818,220.24924644
us,20200819,216.16676931
us,20200820,214.53244133
us,20200821,209.7461517
us,20200822,207.23296978
us,20200823,203.63398387
us,20200824,199.88366004
us,20200825,196.47035178
us,20200826,193.8283199
us,20200827,189.84946973
us,20200828,188.2737928
us,20200829,183.6595057
us,20200830,182.46156578
us,20200831,180.47928215
us,20200901,180.11278911
us,20200902,180.2793216
us,20200903,177.64397534
us,20200904,175.2869936
us,20200905,175.64892826
us,20200906,175.57660211
us,20200907,174.37592717
us,20200908,170.10686071
us,20200909,166.76496693
us,20200910,163.44616889
us,20200911,160.8928733
us,20200912,160.4087743
us,20200913,159.39894316
us,20200914,158.87928885
us,20200915,159.18044524
us,20200916,161.2572391
us,20200917,156.95535237
us,20200918,159.17922967
us,20200919,158.91727528
us,20200920,157.74881283
us,20200921,160.57409122
us,20200922,169.3574645
us,20200923,172.75648987
us,20200924,174.58074997
us,20200925,176.61864574
us,20200926,178.73129879
us,20200927,180.1133969
us,20200928,180.83574677
us,20200929,180.27567491
us,20200930,177.70596918
us,20201001,182.98881737
us,20201002,183.35470262
us,20201003,184.64988779
us,20201004,187.79941831
us,20201005,186.29485197
us,20201006,182.51201176
us,20201007,183.95701539
us,20201008,187.07251007
us,20201009,190.89759119
us,20201010,191.83023391
us,20201011,194.53577909
us,20201012,196.76907703
us,20201013,199.39925714
us,20201014,202.28622549
us,20201015,207.5751515
us,20201016,213.35334268
us,20201017,218.15026851
us,20201018,219.95903015
us,20201019,223.89199272
us,20201020,229.8042
us,20201021,234.51056619
us,20201022,239.00694342
us,20201023,243.64371848
us,20201024,251.9238476
us,20201025,260.67136169
us,20201026,265.48591322
us,20201027,273.60163709
us,20201028,280.47322954
us,20201029,286.24260787
us,20201030,293.64084413
us,20201031,303.06664384
us,20201101,309.85041167
us,20201102,319.92684288
us,20201103,327.13605869
us,20201104,337.52458637
us,20201105,349.53710972
us,20201106,364.84655093
us,20201107,378.61100823
us,20201108,390.26737086
us,20201109,405.84271705
us,20201110,427.27982455
us,20201111,449.20406997
us,20201112,468.93725836
us,20201113,488.85399716
us,20201114,514.24108514
us,20201115,540.47998073
us,20201116,556.02980004
us,20201117,581.72138721
us,20201118,600.43562772
us,20201119,620.94768978
us,20201120,640.8781037
us,20201121,660.78116738
us,20201122,677.21591846
us,20201123,691.43135061
us,20201124,702.08639106
us,20201125,709.08166731
us,20201126,722.234999
us,20201127,707.77645373
us,20201128,714.79634518
us,20201129,711.64073683
us,20201130,713.00824816
us,20201201,709.81070279
us,20201202,717.74378792
us,20201203,727.86519506
us,20201204,735.98730065
us,20201205,746.87056354
us,20201206,757.94406245
us,20201207,762.79447316
us,20201208,769.89671919
us,20201209,784.1951137
us,20201210,794.35602672
us,20201211,830.39420456
uy,20200315,
uy,20200316,
uy,20200317,
uy,20200318,
uy,20200319,
uy,20200320,
uy,20200321,
uy,20200322,
uy,20200323,
uy,20200324,
uy,20200325,
uy,20200326,
uy,20200327,
uy,20200328,6.87517314
uy,20200329,7.30848237
uy,20200330,8.29064997
uy,20200331,8.52174822
uy,20200401,8.08843899
uy,20200402,7.56846791
uy,20200403,7.65512976
uy,20200404,7.53958063
uy,20200405,7.36625694
uy,20200406,7.19293325
uy,20200407,7.19293325
uy,20200408,6.58630032
uy,20200409,6.03744196
uy,20200410,5.63302001
uy,20200411,6.00855468
uy,20200412,5.60413273
uy,20200413,4.91083796
uy,20200414,4.27531775
uy,20200415,4.41975416
uy,20200416,4.39086688
uy,20200417,4.13088134
uy,20200418,3.95755765
uy,20200419,3.66868483
uy,20200420,3.49536114
uy,20200421,3.58202298
uy,20200422,3.63979755
uy,20200423,3.5531357
uy,20200424,3.58202298
uy,20200425,3.37981201
uy,20200426,4.13088134
uy,20200427,4.07310678
uy,20200428,4.27531775
uy,20200429,4.10199406
uy,20200430,3.95755765
uy,20200501,4.07310678
uy,20200502,4.0442195
uy,20200503,3.89978309
uy,20200504,3.66868483
uy,20200505,3.52424842
uy,20200506,3.66868483
uy,20200507,3.58202298
uy,20200508,3.66868483
uy,20200509,3.78423396
uy,20200510,3.0620519
uy,20200511,2.91761549
uy,20200512,2.62874267
uy,20200513,2.65762995
uy,20200514,2.57096811
uy,20200515,2.33986985
uy,20200516,2.4265317
uy,20200517,2.33986985
uy,20200518,2.28209529
uy,20200519,2.31098257
uy,20200520,1.96433518
uy,20200521,2.10877159
uy,20200522,1.87767334
uy,20200523,1.70434964
uy,20200524,1.79101149
uy,20200525,1.79101149
uy,20200526,2.19543344
uy,20200527,2.07988431
uy,20200528,2.4265317
uy,20200529,2.51319354
uy,20200530,2.4265317
uy,20200531,2.54208083
uy,20200601,2.57096811
uy,20200602,2.54208083
uy,20200603,2.54208083
uy,20200604,2.36875713
uy,20200605,2.39764442
uy,20200606,2.33986985
uy,20200607,2.33986985
uy,20200608,2.19543344
uy,20200609,1.67546236
uy,20200610,1.64657508
uy,20200611,1.27104041
uy,20200612,1.03994216
uy,20200613,0.89550575
uy,20200614,0.75106933
uy,20200615,0.72218205
uy,20200616,0.66440749
uy,20200617,0.66440749
uy,20200618,0.60663292
uy,20200619,0.51997108
uy,20200620,0.54885836
uy,20200621,0.40442195
uy,20200622,0.89550575
uy,20200623,1.06882944
uy,20200624,1.126604
uy,20200625,1.58880052
uy,20200626,1.73323693
uy,20200627,2.07988431
uy,20200628,2.22432072
uy,20200629,2.33986985
uy,20200630,2.4265317
uy,20200701,2.51319354
uy,20200702,2.71540452
uy,20200703,2.80206637
uy,20200704,2.85984093
uy,20200705,2.77317908
uy,20200706,2.31098257
uy,20200707,2.253208
uy,20200708,2.31098257
uy,20200709,2.07988431
uy,20200710,2.02210975
uy,20200711,1.90656062
uy,20200712,1.79101149
uy,20200713,1.67546236
uy,20200714,1.64657508
uy,20200715,1.76212421
uy,20200716,1.90656062
uy,20200717,1.79101149
uy,20200718,2.45541898
uy,20200719,2.57096811
uy,20200720,2.83095365
uy,20200721,3.00427734
uy,20200722,3.78423396
uy,20200723,4.13088134
uy,20200724,4.73751427
uy,20200725,5.22859806
uy,20200726,5.43080904
uy,20200727,5.92189283
uy,20200728,6.15299109
uy,20200729,6.38408935
uy,20200730,6.58630032
uy,20200731,6.75962401
uy,20200801,6.55741304
uy,20200802,6.75962401
uy,20200803,6.70184945
uy,20200804,6.55741304
uy,20200805,5.89300555
uy,20200806,5.54635817
uy,20200807,5.11304893
uy,20200808,4.59307786
uy,20200809,4.65085242
uy,20200810,4.65085242
uy,20200811,4.6797397
uy,20200812,4.82417611
uy,20200813,4.50641601
uy,20200814,4.79528883
uy,20200815,4.53530329
uy,20200816,4.50641601
uy,20200817,4.44864145
uy,20200818,4.79528883
uy,20200819,5.34414719
uy,20200820,5.31525991
uy,20200821,5.43080904
uy,20200822,5.51747088
uy,20200823,5.37303447
uy,20200824,5.02638709
uy,20200825,4.88195068
uy,20200826,4.3619796
uy,20200827,4.33309232
uy,20200828,4.10199406
uy,20200829,3.89978309
uy,20200830,3.92867037
uy,20200831,4.18865591
uy,20200901,3.98644493
uy,20200902,3.63979755
uy,20200903,3.84200852
uy,20200904,3.75534667
uy,20200905,3.95755765
uy,20200906,4.27531775
uy,20200907,4.39086688
uy,20200908,4.62196514
uy,20200909,5.08416165
uy,20200910,5.71968186
uy,20200911,6.00855468
uy,20200912,6.26854022
uy,20200913,6.06632924
uy,20200914,6.44186391
uy,20200915,6.26854022
uy,20200916,6.23965294
uy,20200917,6.64407489
uy,20200918,6.93294771
uy,20200919,6.84628586
uy,20200920,6.7885113
uy,20200921,6.87517314
uy,20200922,6.75962401
uy,20200923,6.41297663
uy,20200924,5.92189283
uy,20200925,5.77745642
uy,20200926,5.60413273
uy,20200927,6.2974275
uy,20200928,5.77745642
uy,20200929,5.71968186
uy,20200930,5.95078012
uy,20201001,5.4885836
uy,20201002,5.34414719
uy,20201003,5.9796674
uy,20201004,6.2974275
uy,20201005,6.58630032
uy,20201006,6.58630032
uy,20201007,7.01960955
uy,20201008,7.51069335
uy,20201009,7.71290432
uy,20201010,8.20398812
uy,20201011,7.79956617
uy,20201012,8.26176268
uy,20201013,8.75284648
uy,20201014,8.78173376
uy,20201015,8.43508638
uy,20201016,10.28387243
uy,20201017,10.19721059
uy,20201018,10.94827992
uy,20201019,11.1504909
uy,20201020,11.69934926
uy,20201021,12.88372782
uy,20201022,13.20148793
uy,20201023,13.721459
uy,20201024,14.67473931
uy,20201025,15.57024506
uy,20201026,16.09021614
uy,20201027,16.1479907
uy,20201028,16.72573634
uy,20201029,18.5745224
uy,20201030,18.11232589
uy,20201031,18.2567623
uy,20201101,17.99677676
uy,20201102,17.85234035
uy,20201103,17.47680568
uy,20201104,16.55241265
uy,20201105,16.81239819
uy,20201106,17.56346753
uy,20201107,17.65012937
uy,20201108,18.31453686
uy,20201109,19.15226804
uy,20201110,19.87445009
uy,20201111,20.33664661
uy,20201112,20.76995584
uy,20201113,21.69434887
uy,20201114,23.13871297
uy,20201115,24.063106
uy,20201116,25.44969554
uy,20201117,27.12515791
uy,20201118,29.2339295
uy,20201119,30.3605335
uy,20201120,30.8516173
uy,20201121,31.9782213
uy,20201122,32.44041781
uy,20201123,34.23142931
uy,20201124,34.75140038
uy,20201125,36.10910264
uy,20201126,37.20681936
uy,20201127,38.18898695
uy,20201128,41.0199406
uy,20201129,44.89083641
uy,20201130,48.70395764
uy,20201201,50.63940555
uy,20201202,52.45930432
uy,20201203,55.7235672
uy,20201204,60.02777223
uy,20201205,65.11193389
uy,20201206,69.35836436
uy,20201207,75.22248263
uy,20201208,79.20892756
uy,20201209,84.81306029
uy,20201210,90.01277107
uy,20201211,97.35014072
uz,20200316,
uz,20200317,
uz,20200318,
uz,20200319,
uz,20200320,
uz,20200321,
uz,20200322,
uz,20200323,
uz,20200324,
uz,20200325,
uz,20200326,
uz,20200327,
uz,20200328,
uz,20200329,0.40325374
uz,20200330,0.42144564
uz,20200331,0.42750961
uz,20200401,0.47602133
uz,20200402,0.49724522
uz,20200403,0.50634117
uz,20200404,0.58820471
uz,20200405,0.70645204
uz,20200406,0.89746698
uz,20200407,1.05513009
uz,20200408,1.36136038
uz,20200409,1.48567168
uz,20200410,1.51295953
uz,20200411,1.57663117
uz,20200412,2.01020475
uz,20200413,2.18302778
uz,20200414,2.57415359
uz,20200415,3.00772716
uz,20200416,3.38066107
uz,20200417,3.6080598
uz,20200418,3.70811524
uz,20200419,3.72630714
uz,20200420,3.70811524
uz,20200421,3.82029861
uz,20200422,3.60199583
uz,20200423,3.52013229
uz,20200424,3.6262517
uz,20200425,3.67476343
uz,20200426,3.24118985
uz,20200427,3.09868665
uz,20200428,2.74697662
uz,20200429,2.34675486
uz,20200430,2.12238812
uz,20200501,2.01930069
uz,20200502,1.95259707
uz,20200503,1.91621327
uz,20200504,1.77067809
uz,20200505,1.61301497
uz,20200506,1.56147126
uz,20200507,1.56753522
uz,20200508,1.57663117
uz,20200509,1.51599151
uz,20200510,1.58269514
uz,20200511,1.60998299
uz,20200512,1.83434973
uz,20200513,1.84344568
uz,20200514,1.84950964
uz,20200515,1.81615783
uz,20200516,1.81009387
uz,20200517,1.86163758
uz,20200518,1.83131775
uz,20200519,1.85860559
uz,20200520,2.04052458
uz,20200521,2.17393183
uz,20200522,2.14664398
uz,20200523,2.2497314
uz,20200524,2.25882735
uz,20200525,2.26185934
uz,20200526,2.28005123
uz,20200527,2.38313866
uz,20200528,2.18605976
uz,20200529,2.42255444
uz,20200530,2.49229005
uz,20200531,2.4650022
uz,20200601,2.75607257
uz,20200602,2.77729645
uz,20200603,2.69543291
uz,20200604,2.80155231
uz,20200605,2.90767172
uz,20200606,2.86219198
uz,20200607,3.18055019
uz,20200608,3.60199583
uz,20200609,3.59896385
uz,20200610,3.68082739
uz,20200611,4.12956088
uz,20200612,4.16897666
uz,20200613,4.20839244
uz,20200614,4.36605556
uz,20200615,4.36908754
uz,20200616,4.77537326
uz,20200617,5.43331358
uz,20200618,5.52730505
uz,20200619,5.73044792
uz,20200620,6.073062
uz,20200621,6.17008545
uz,20200622,6.08215795
uz,20200623,6.22162917
uz,20200624,6.69461852
uz,20200625,6.95840104
uz,20200626,7.30404711
uz,20200627,7.84980405
uz,20200628,8.28034564
uz,20200629,8.8776463
uz,20200630,9.11110899
uz,20200701,9.29605995
uz,20200702,9.72356956
uz,20200703,10.13895123
uz,20200704,10.53614101
uz,20200705,10.95455467
uz,20200706,11.47605575
uz,20200707,12.00362079
uz,20200708,12.37958669
uz,20200709,12.94353553
uz,20200710,13.6287637
uz,20200711,14.29883194
uz,20200712,14.51713472
uz,20200713,15.65109637
uz,20200714,16.90027338
uz,20200715,17.17921582
uz,20200716,17.83715613
uz,20200717,18.6466956
uz,20200718,19.39256342
uz,20200719,20.01108796
uz,20200720,20.68722018
uz,20200721,21.62107095
uz,20200722,22.23353152
uz,20200723,22.04858055
uz,20200724,22.02129271
uz,20200725,22.57917758
uz,20200726,23.38568507
uz,20200727,23.12493453
uz,20200728,23.14615841
uz,20200729,23.8798983
uz,20200730,24.51358275
uz,20200731,24.88954865
uz,20200801,25.49291327
uz,20200802,26.10840582
uz,20200803,26.86943356
uz,20200804,27.1665679
uz,20200805,27.72142079
uz,20200806,28.91905409
uz,20200807,29.78316925
uz,20200808,29.73162554
uz,20200809,30.23190274
uz,20200810,30.31983025
uz,20200811,30.43807758
uz,20200812,30.45930146
uz,20200813,30.21371084
uz,20200814,30.32892619
uz,20200815,30.15913515
uz,20200816,30.02875987
uz,20200817,27.63955725
uz,20200818,28.95543788
uz,20200819,28.64011165
uz,20200820,28.18834618
uz,20200821,27.33635895
uz,20200822,26.59655509
uz,20200823,25.77488769
uz,20200824,24.63789406
uz,20200825,24.13761686
uz,20200826,22.96727141
uz,20200827,22.30933109
uz,20200828,21.38154429
uz,20200829,20.32035023
uz,20200830,19.28038005
uz,20200831,20.33551015
uz,20200901,17.87050795
uz,20200902,17.00942477
uz,20200903,15.68748017
uz,20200904,15.40247376
uz,20200905,14.45346308
uz,20200906,14.48681489
uz,20200907,14.64144603
uz,20200908,13.9501539
uz,20200909,14.45346308
uz,20200910,15.05379572
uz,20200911,16.11195779
uz,20200912,16.81234587
uz,20200913,17.40055058
uz,20200914,18.09790667
uz,20200915,18.79223079
uz,20200916,19.42288326
uz,20200917,20.7539238
uz,20200918,21.49372766
uz,20200919,21.99703684
uz,20200920,23.52515629
uz,20200921,24.29831196
uz,20200922,25.42014568
uz,20200923,25.75366381
uz,20200924,25.79307959
uz,20200925,24.37411153
uz,20200926,24.14671281
uz,20200927,23.98601771
uz,20200928,24.17400065
uz,20200929,23.8798983
uz,20200930,23.47664456
uz,20201001,23.07945478
uz,20201002,22.61859336
uz,20201003,22.80960829
uz,20201004,21.78783001
uz,20201005,21.43611998
uz,20201006,19.57145042
uz,20201007,19.07723719
uz,20201008,18.91351011
uz,20201009,18.6648875
uz,20201010,17.82806018
uz,20201011,18.01301115
uz,20201012,16.69106655
uz,20201013,16.57281921
uz,20201014,16.19078935
uz,20201015,15.6996081
uz,20201016,15.25087461
uz,20201017,14.57777438
uz,20201018,14.25941616
uz,20201019,13.85919441
uz,20201020,14.52623067
uz,20201021,14.15026478
uz,20201022,13.4316848
uz,20201023,13.67727542
uz,20201024,13.54993214
uz,20201025,13.0557189
uz,20201026,13.28614961
uz,20201027,12.82832018
uz,20201028,12.66762508
uz,20201029,12.54634576
uz,20201030,12.30378711
uz,20201031,12.26133935
uz,20201101,11.91872527
uz,20201102,11.29716875
uz,20201103,10.6634843
uz,20201104,10.74231586
uz,20201105,10.44214954
uz,20201106,10.63013248
uz,20201107,10.09043951
uz,20201108,9.60229024
uz,20201109,10.02979985
uz,20201110,9.89032863
uz,20201111,9.50829876
uz,20201112,9.35063565
uz,20201113,9.3233478
uz,20201114,9.25361219
uz,20201115,7.95895544
uz,20201116,9.3597316
uz,20201117,9.67202585
uz,20201118,9.38398746
uz,20201119,9.33547573
uz,20201120,8.88977423
uz,20201121,9.52345868
uz,20201122,8.83216655
uz,20201123,8.57747998
uz,20201124,8.55019213
uz,20201125,8.68966335
uz,20201126,8.58051196
uz,20201127,8.4652966
uz,20201128,8.27428167
uz,20201129,8.27428167
uz,20201130,7.96501941
uz,20201201,8.03475502
uz,20201202,7.41623048
uz,20201203,7.80129232
uz,20201204,7.6436292
uz,20201205,7.00994475
uz,20201206,7.00994475
uz,20201207,7.38591065
uz,20201208,7.15244795
uz,20201209,7.01297674
uz,20201210,6.88563345
uz,20201211,6.83712172
va,20200307,
va,20200316,
va,20200317,
va,20200318,
va,20200319,
va,20200320,
va,20200321,
va,20200322,
va,20200323,
va,20200324,
va,20200325,
va,20200326,
va,20200327,
va,20200328,613.49693252
va,20200329,613.49693252
va,20200330,613.49693252
va,20200331,613.49693252
va,20200401,613.49693252
va,20200402,613.49693252
va,20200403,613.49693252
va,20200404,736.19631902
va,20200405,736.19631902
va,20200406,736.19631902
va,20200407,736.19631902
va,20200408,736.19631902
va,20200409,858.89570552
va,20200410,368.09815951
va,20200411,368.09815951
va,20200412,245.39877301
va,20200413,245.39877301
va,20200414,245.39877301
va,20200415,245.39877301
va,20200416,245.39877301
va,20200417,245.39877301
va,20200418,122.6993865
va,20200419,122.6993865
va,20200420,122.6993865
va,20200421,245.39877301
va,20200422,245.39877301
va,20200423,122.6993865
va,20200424,122.6993865
va,20200425,122.6993865
va,20200426,122.6993865
va,20200427,122.6993865
va,20200428,122.6993865
va,20200429,122.6993865
va,20200430,245.39877301
va,20200501,368.09815951
va,20200502,368.09815951
va,20200503,368.09815951
va,20200504,368.09815951
va,20200505,245.39877301
va,20200506,245.39877301
va,20200507,368.09815951
va,20200508,368.09815951
va,20200509,368.09815951
va,20200510,368.09815951
va,20200511,368.09815951
va,20200512,368.09815951
va,20200513,368.09815951
va,20200514,245.39877301
va,20200515,122.6993865
va,20200516,122.6993865
va,20200517,122.6993865
va,20200518,122.6993865
va,20200519,122.6993865
va,20200520,122.6993865
va,20200521,0
va,20200522,0
va,20200523,0
va,20200524,0
va,20200525,0
va,20200526,0
va,20200527,0
va,20200528,0
va,20200529,0
va,20200530,0
va,20200531,0
va,20200601,0
va,20200602,0
va,20200603,0
va,20200604,0
va,20200605,0
va,20200606,0
va,20200607,0
va,20200608,0
va,20200609,0
va,20200610,0
va,20200611,0
va,20200612,0
va,20200613,0
va,20200614,0
va,20200615,0
va,20200616,0
va,20200617,0
va,20200618,0
va,20200619,0
va,20200620,0
va,20200621,0
va,20200622,0
va,20200623,0
va,20200624,0
va,20200625,0
va,20200626,0
va,20200627,0
va,20200628,0
va,20200629,0
va,20200630,0
va,20200701,0
va,20200702,0
va,20200703,0
va,20200704,0
va,20200705,0
va,20200706,0
va,20200707,0
va,20200708,0
va,20200709,0
va,20200710,0
va,20200711,0
va,20200712,0
va,20200713,0
va,20200714,0
va,20200715,0
va,20200716,0
va,20200717,0
va,20200718,0
va,20200719,0
va,20200720,0
va,20200721,0
va,20200722,0
va,20200723,0
va,20200724,0
va,20200725,0
va,20200726,0
va,20200727,0
va,20200728,0
va,20200729,0
va,20200730,0
va,20200731,0
va,20200801,0
va,20200802,0
va,20200803,0
va,20200804,0
va,20200805,0
va,20200806,0
va,20200807,0
va,20200808,0
va,20200809,0
va,20200810,0
va,20200811,0
va,20200812,0
va,20200813,0
va,20200814,0
va,20200815,0
va,20200816,0
va,20200817,0
va,20200818,0
va,20200819,0
va,20200820,0
va,20200821,0
va,20200822,0
va,20200823,0
va,20200824,0
va,20200825,0
va,20200826,0
va,20200827,0
va,20200828,0
va,20200829,0
va,20200830,0
va,20200831,0
va,20200901,0
va,20200902,0
va,20200903,0
va,20200904,0
va,20200905,0
va,20200906,0
va,20200907,0
va,20200908,0
va,20200909,0
va,20200910,0
va,20200911,0
va,20200912,0
va,20200913,0
va,20200914,0
va,20200915,0
va,20200916,0
va,20200917,0
va,20200918,0
va,20200919,0
va,20200920,0
va,20200921,0
va,20200922,0
va,20200923,0
va,20200924,0
va,20200925,0
va,20200926,0
va,20200927,0
va,20200928,0
va,20200929,0
va,20200930,0
va,20201001,0
va,20201002,0
va,20201003,0
va,20201004,0
va,20201005,0
va,20201006,0
va,20201007,0
va,20201008,0
va,20201009,0
va,20201010,0
va,20201011,0
va,20201012,0
va,20201013,858.89570552
va,20201014,858.89570552
va,20201015,858.89570552
va,20201016,1717.79141104
va,20201017,1717.79141104
va,20201018,1717.79141104
va,20201019,1717.79141104
va,20201020,1717.79141104
va,20201021,1717.79141104
va,20201022,1717.79141104
va,20201023,1717.79141104
va,20201024,1717.79141104
va,20201025,1717.79141104
va,20201026,1717.79141104
va,20201027,858.89570552
va,20201028,858.89570552
va,20201029,858.89570552
va,20201030,0
va,20201031,0
va,20201101,0
va,20201102,0
va,20201103,0
va,20201104,0
va,20201105,0
va,20201106,0
va,20201107,0
va,20201108,0
va,20201109,0
va,20201110,0
va,20201111,0
va,20201112,0
va,20201113,0
va,20201114,0
va,20201115,0
va,20201116,0
va,20201117,0
va,20201118,0
va,20201119,0
va,20201120,0
va,20201121,0
va,20201122,0
va,20201123,0
va,20201124,0
va,20201125,0
va,20201126,0
va,20201127,0
va,20201128,0
va,20201129,0
va,20201130,0
va,20201201,0
va,20201202,0
va,20201203,0
va,20201204,0
va,20201205,0
va,20201206,0
va,20201207,0
va,20201208,0
va,20201209,0
va,20201210,0
va,20201211,0
vc,20200313,
vc,20200325,
vc,20200326,
vc,20200327,
vc,20200328,
vc,20200329,
vc,20200330,
vc,20200331,
vc,20200401,
vc,20200402,
vc,20200403,
vc,20200404,
vc,20200405,
vc,20200406,6.32951453
vc,20200407,5.42529817
vc,20200408,6.32951453
vc,20200409,6.32951453
vc,20200410,9.94637997
vc,20200411,9.94637997
vc,20200412,9.94637997
vc,20200413,9.94637997
vc,20200414,9.94637997
vc,20200415,9.94637997
vc,20200416,9.04216361
vc,20200417,9.04216361
vc,20200418,4.5210818
vc,20200419,4.5210818
vc,20200420,4.5210818
vc,20200421,4.5210818
vc,20200422,3.61686544
vc,20200423,4.5210818
vc,20200424,0.90421636
vc,20200425,1.80843272
vc,20200426,1.80843272
vc,20200427,1.80843272
vc,20200428,2.71264908
vc,20200429,3.61686544
vc,20200430,3.61686544
vc,20200501,3.61686544
vc,20200502,3.61686544
vc,20200503,3.61686544
vc,20200504,4.5210818
vc,20200505,4.5210818
vc,20200506,4.5210818
vc,20200507,3.61686544
vc,20200508,3.61686544
vc,20200509,2.71264908
vc,20200510,2.71264908
vc,20200511,2.71264908
vc,20200512,1.80843272
vc,20200513,0.90421636
vc,20200514,0.90421636
vc,20200515,0.90421636
vc,20200516,0.90421636
vc,20200517,0.90421636
vc,20200518,0
vc,20200519,0
vc,20200520,0
vc,20200521,0.90421636
vc,20200522,0.90421636
vc,20200523,0.90421636
vc,20200524,0.90421636
vc,20200525,0.90421636
vc,20200526,0.90421636
vc,20200527,0.90421636
vc,20200528,0.90421636
vc,20200529,7.23373089
vc,20200530,8.13794725
vc,20200531,8.13794725
vc,20200601,8.13794725
vc,20200602,8.13794725
vc,20200603,8.13794725
vc,20200604,7.23373089
vc,20200605,7.23373089
vc,20200606,7.23373089
vc,20200607,7.23373089
vc,20200608,7.23373089
vc,20200609,8.13794725
vc,20200610,8.13794725
vc,20200611,8.13794725
vc,20200612,1.80843272
vc,20200613,0.90421636
vc,20200614,0.90421636
vc,20200615,0.90421636
vc,20200616,0.90421636
vc,20200617,2.71264908
vc,20200618,2.71264908
vc,20200619,2.71264908
vc,20200620,2.71264908
vc,20200621,2.71264908
vc,20200622,2.71264908
vc,20200623,1.80843272
vc,20200624,1.80843272
vc,20200625,1.80843272
vc,20200626,1.80843272
vc,20200627,1.80843272
vc,20200628,1.80843272
vc,20200629,1.80843272
vc,20200630,1.80843272
vc,20200701,0
vc,20200702,0
vc,20200703,0
vc,20200704,0
vc,20200705,0
vc,20200706,0
vc,20200707,0
vc,20200708,0
vc,20200709,0
vc,20200710,0
vc,20200711,0
vc,20200712,0
vc,20200713,5.42529817
vc,20200714,5.42529817
vc,20200715,5.42529817
vc,20200716,5.42529817
vc,20200717,5.42529817
vc,20200718,8.13794725
vc,20200719,13.56324541
vc,20200720,18.98854358
vc,20200721,18.98854358
vc,20200722,18.98854358
vc,20200723,18.98854358
vc,20200724,20.7969763
vc,20200725,20.7969763
vc,20200726,20.7969763
vc,20200727,15.37167814
vc,20200728,15.37167814
vc,20200729,15.37167814
vc,20200730,15.37167814
vc,20200731,15.37167814
vc,20200801,14.46746177
vc,20200802,9.94637997
vc,20200803,4.5210818
vc,20200804,4.5210818
vc,20200805,4.5210818
vc,20200806,5.42529817
vc,20200807,3.61686544
vc,20200808,3.61686544
vc,20200809,3.61686544
vc,20200810,4.5210818
vc,20200811,4.5210818
vc,20200812,4.5210818
vc,20200813,4.5210818
vc,20200814,4.5210818
vc,20200815,2.71264908
vc,20200816,1.80843272
vc,20200817,1.80843272
