geo_id,day,deaths_weekly
gd,20201012,0
gd,20201019,0
gd,20201026,0
gd,20201102,0
gd,20201109,0
gd,20201116,0
gd,20201123,0
gd,20201130,0
gd,20201207,0
gd,20201214,0
gd,20201221,0
gd,20201228,0
gd,20210104,0
ge,20200106,0
ge,20200113,0
ge,20200120,0
ge,20200127,0
ge,20200203,0
ge,20200210,0
ge,20200217,0
ge,20200224,0
ge,20200302,0
ge,20200309,0
ge,20200316,0
ge,20200323,0
ge,20200330,0
ge,20200406,2
ge,20200413,1
ge,20200420,1
ge,20200427,2
ge,20200504,3
ge,20200511,1
ge,20200518,2
ge,20200525,0
ge,20200601,0
ge,20200608,1
ge,20200615,1
ge,20200622,0
ge,20200629,1
ge,20200706,0
ge,20200713,0
ge,20200720,0
ge,20200727,1
ge,20200803,1
ge,20200810,0
ge,20200817,0
ge,20200824,0
ge,20200831,2
ge,20200907,0
ge,20200914,0
ge,20200921,1
ge,20200928,8
ge,20201005,22
ge,20201012,35
ge,20201019,51
ge,20201026,79
ge,20201102,127
ge,20201109,157
ge,20201116,234
ge,20201123,279
ge,20201130,255
ge,20201207,273
ge,20201214,299
ge,20201221,301
ge,20201228,278
ge,20210104,210
gg,20200323,0
gg,20200330,0
gg,20200406,3
gg,20200413,3
gg,20200420,3
gg,20200427,4
gg,20200504,0
gg,20200511,0
gg,20200518,0
gg,20200525,0
gg,20200601,0
gg,20200608,0
gg,20200615,0
gg,20200622,0
gg,20200629,0
gg,20200706,0
gg,20200713,0
gg,20200720,0
gg,20200727,0
gg,20200803,0
gg,20200810,0
gg,20200817,0
gg,20200824,0
gg,20200831,0
gg,20200907,0
gg,20200914,0
gg,20200921,0
gg,20200928,0
gg,20201005,0
gg,20201012,0
gg,20201019,0
gg,20201026,0
gg,20201102,0
gg,20201109,0
gg,20201116,0
gg,20201123,0
gg,20201130,0
gg,20201207,0
gg,20201214,0
gg,20201221,0
gg,20201228,0
gg,20210104,0
gh,20200316,0
gh,20200323,1
gh,20200330,4
gh,20200406,0
gh,20200413,3
gh,20200420,1
gh,20200427,2
gh,20200504,7
gh,20200511,4
gh,20200518,7
gh,20200525,3
gh,20200601,4
gh,20200608,8
gh,20200615,10
gh,20200622,31
gh,20200629,27
gh,20200706,10
gh,20200713,17
gh,20200720,9
gh,20200727,20
gh,20200803,14
gh,20200810,33
gh,20200817,16
gh,20200824,30
gh,20200831,15
gh,20200907,7
gh,20200914,3
gh,20200921,11
gh,20200928,2
gh,20201005,4
gh,20201012,3
gh,20201019,4
gh,20201026,6
gh,20201102,4
gh,20201109,0
gh,20201116,2
gh,20201123,1
gh,20201130,0
gh,20201207,2
gh,20201214,2
gh,20201221,4
gh,20201228,2
gh,20210104,2
gi,20200323,0
gi,20200330,0
gi,20200406,0
gi,20200413,0
gi,20200420,0
gi,20200427,0
gi,20200504,0
gi,20200511,0
gi,20200518,0
gi,20200525,0
gi,20200601,0
gi,20200608,0
gi,20200615,0
gi,20200622,0
gi,20200629,0
gi,20200706,0
gi,20200713,0
gi,20200720,0
gi,20200727,0
gi,20200803,0
gi,20200810,0
gi,20200817,0
gi,20200824,0
gi,20200831,0
gi,20200907,0
gi,20200914,0
gi,20200921,0
gi,20200928,0
gi,20201005,0
gi,20201012,0
gi,20201019,0
gi,20201026,0
gi,20201102,0
gi,20201109,0
gi,20201116,1
gi,20201123,3
gi,20201130,1
gi,20201207,0
gi,20201214,0
gi,20201221,1
gi,20201228,0
gi,20210104,2
gl,20200323,0
gl,20200330,0
gl,20200406,0
gl,20200413,0
gl,20200420,0
gl,20200427,0
gl,20200504,0
gl,20200511,0
gl,20200518,0
gl,20200525,0
gl,20200601,0
gl,20200608,0
gl,20200615,0
gl,20200622,0
gl,20200629,0
gl,20200706,0
gl,20200713,0
gl,20200720,0
gl,20200727,0
gl,20200803,0
gl,20200810,0
gl,20200817,0
gl,20200824,0
gl,20200831,0
gl,20200907,0
gl,20200914,0
gl,20200921,0
gl,20200928,0
gl,20201005,0
gl,20201012,0
gl,20201019,0
gl,20201026,0
gl,20201102,0
gl,20201109,0
gl,20201116,0
gl,20201123,0
gl,20201130,0
gl,20201207,0
gl,20201214,0
gl,20201221,0
gl,20201228,0
gl,20210104,0
gm,20200323,0
gm,20200330,1
gm,20200406,0
gm,20200413,0
gm,20200420,0
gm,20200427,0
gm,20200504,0
gm,20200511,0
gm,20200518,0
gm,20200525,0
gm,20200601,0
gm,20200608,0
gm,20200615,0
gm,20200622,1
gm,20200629,0
gm,20200706,0
gm,20200713,1
gm,20200720,1
gm,20200727,2
gm,20200803,3
gm,20200810,14
gm,20200817,40
gm,20200824,21
gm,20200831,12
gm,20200907,3
gm,20200914,4
gm,20200921,5
gm,20200928,3
gm,20201005,4
gm,20201012,2
gm,20201019,1
gm,20201026,1
gm,20201102,0
gm,20201109,2
gm,20201116,1
gm,20201123,1
gm,20201130,0
gm,20201207,0
gm,20201214,0
gm,20201221,0
gm,20201228,0
gm,20210104,2
gn,20200323,0
gn,20200330,0
gn,20200406,0
gn,20200413,0
gn,20200420,5
gn,20200427,2
gn,20200504,0
gn,20200511,4
gn,20200518,5
gn,20200525,4
gn,20200601,3
gn,20200608,0
gn,20200615,2
gn,20200622,2
gn,20200629,4
gn,20200706,3
gn,20200713,3
gn,20200720,2
gn,20200727,4
gn,20200803,3
gn,20200810,4
gn,20200817,1
gn,20200824,2
gn,20200831,6
gn,20200907,2
gn,20200914,2
gn,20200921,1
gn,20200928,2
gn,20201005,0
gn,20201012,3
gn,20201019,1
gn,20201026,1
gn,20201102,2
gn,20201109,1
gn,20201116,1
gn,20201123,0
gn,20201130,1
gn,20201207,0
gn,20201214,4
gn,20201221,0
gn,20201228,0
gn,20210104,1
gq,20200316,0
gq,20200323,0
gq,20200330,0
gq,20200406,0
gq,20200413,0
gq,20200420,0
gq,20200427,1
gq,20200504,0
gq,20200511,3
gq,20200518,3
gq,20200525,5
gq,20200601,0
gq,20200608,0
gq,20200615,0
gq,20200622,20
gq,20200629,0
gq,20200706,19
gq,20200713,0
gq,20200720,0
gq,20200727,0
gq,20200803,32
gq,20200810,0
gq,20200817,0
gq,20200824,0
gq,20200831,0
gq,20200907,0
gq,20200914,0
gq,20200921,0
gq,20200928,0
gq,20201005,0
gq,20201012,0
gq,20201019,0
gq,20201026,0
gq,20201102,0
gq,20201109,2
gq,20201116,0
gq,20201123,0
gq,20201130,0
gq,20201207,0
gq,20201214,0
gq,20201221,0
gq,20201228,1
gq,20210104,0
gt,20200316,1
gt,20200323,0
gt,20200330,0
gt,20200406,2
gt,20200413,2
gt,20200420,2
gt,20200427,8
gt,20200504,2
gt,20200511,9
gt,20200518,9
gt,20200525,23
gt,20200601,50
gt,20200608,144
gt,20200615,132
gt,20200622,147
gt,20200629,196
gt,20200706,220
gt,20200713,272
gt,20200720,266
gt,20200727,249
gt,20200803,261
gt,20200810,216
gt,20200817,168
gt,20200824,215
gt,20200831,146
gt,20200907,112
gt,20200914,105
gt,20200921,162
gt,20200928,110
gt,20201005,64
gt,20201012,91
gt,20201019,146
gt,20201026,114
gt,20201102,94
gt,20201109,83
gt,20201116,111
gt,20201123,144
gt,20201130,90
gt,20201207,84
gt,20201214,173
gt,20201221,295
gt,20201228,55
gt,20210104,62
gu,20200323,1
gu,20200330,0
gu,20200406,3
gu,20200413,1
gu,20200420,0
gu,20200427,0
gu,20200504,0
gu,20200511,0
gu,20200518,0
gu,20200525,0
gu,20200601,0
gu,20200608,0
gu,20200615,0
gu,20200622,0
gu,20200629,0
gu,20200706,0
gu,20200713,0
gu,20200720,0
gu,20200727,0
gu,20200803,0
gu,20200810,0
gu,20200817,0
gu,20200824,2
gu,20200831,3
gu,20200907,4
gu,20200914,11
gu,20200921,9
gu,20200928,8
gu,20201005,10
gu,20201012,8
gu,20201019,6
gu,20201026,6
gu,20201102,7
gu,20201109,10
gu,20201116,9
gu,20201123,8
gu,20201130,6
gu,20201207,1
gu,20201214,5
gu,20201221,2
gu,20201228,1
gu,20210104,2
gw,20200330,0
gw,20200406,0
gw,20200413,0
gw,20200420,0
gw,20200427,1
gw,20200504,1
gw,20200511,1
gw,20200518,1
gw,20200525,2
gw,20200601,2
gw,20200608,4
gw,20200615,3
gw,20200622,2
gw,20200629,4
gw,20200706,4
gw,20200713,0
gw,20200720,1
gw,20200727,0
gw,20200803,0
gw,20200810,3
gw,20200817,4
gw,20200824,0
gw,20200831,1
gw,20200907,4
gw,20200914,1
gw,20200921,0
gw,20200928,0
gw,20201005,0
gw,20201012,1
gw,20201019,1
gw,20201026,0
gw,20201102,0
gw,20201109,0
gw,20201116,2
gw,20201123,0
gw,20201130,0
gw,20201207,1
gw,20201214,0
gw,20201221,0
gw,20201228,0
gw,20210104,0
gy,20200316,1
gy,20200323,0
gy,20200330,0
gy,20200406,3
gy,20200413,2
gy,20200420,1
gy,20200427,1
gy,20200504,1
gy,20200511,1
gy,20200518,0
gy,20200525,0
gy,20200601,2
gy,20200608,0
gy,20200615,0
gy,20200622,0
gy,20200629,0
gy,20200706,3
gy,20200713,2
gy,20200720,2
gy,20200727,1
gy,20200803,1
gy,20200810,1
gy,20200817,1
gy,20200824,8
gy,20200831,6
gy,20200907,9
gy,20200914,10
gy,20200921,8
gy,20200928,12
gy,20201005,11
gy,20201012,16
gy,20201019,6
gy,20201026,10
gy,20201102,7
gy,20201109,8
gy,20201116,5
gy,20201123,4
gy,20201130,7
gy,20201207,3
gy,20201214,2
gy,20201221,4
gy,20201228,5
gy,20210104,0
hn,20200316,0
hn,20200323,0
hn,20200330,3
hn,20200406,19
hn,20200413,3
hn,20200420,21
hn,20200427,15
hn,20200504,21
hn,20200511,26
hn,20200518,34
hn,20200525,38
hn,20200601,32
hn,20200608,46
hn,20200615,54
hn,20200622,51
hn,20200629,116
hn,20200706,160
hn,20200713,135
hn,20200720,126
hn,20200727,216
hn,20200803,261
hn,20200810,118
hn,20200817,80
hn,20200824,79
hn,20200831,204
hn,20200907,149
hn,20200914,72
hn,20200921,105
hn,20200928,105
hn,20201005,133
hn,20201012,90
hn,20201019,56
hn,20201026,55
hn,20201102,52
hn,20201109,76
hn,20201116,72
hn,20201123,34
hn,20201130,52
hn,20201207,37
hn,20201214,29
hn,20201221,52
hn,20201228,61
hn,20210104,92
hr,20200106,0
hr,20200113,0
hr,20200120,0
hr,20200127,0
hr,20200203,0
hr,20200210,0
hr,20200217,0
hr,20200224,0
hr,20200302,0
hr,20200309,0
hr,20200316,0
hr,20200323,0
hr,20200330,6
hr,20200406,9
hr,20200413,8
hr,20200420,24
hr,20200427,8
hr,20200504,24
hr,20200511,11
hr,20200518,5
hr,20200525,4
hr,20200601,4
hr,20200608,1
hr,20200615,3
hr,20200622,0
hr,20200629,0
hr,20200706,6
hr,20200713,6
hr,20200720,1
hr,20200727,16
hr,20200803,13
hr,20200810,8
hr,20200817,9
hr,20200824,5
hr,20200831,13
hr,20200907,14
hr,20200914,26
hr,20200921,24
hr,20200928,24
hr,20201005,26
hr,20201012,26
hr,20201019,39
hr,20201026,74
hr,20201102,125
hr,20201109,232
hr,20201116,255
hr,20201123,304
hr,20201130,359
hr,20201207,462
hr,20201214,466
hr,20201221,617
hr,20201228,482
hr,20210104,333
ht,20200323,0
ht,20200330,0
ht,20200406,0
ht,20200413,3
ht,20200420,0
ht,20200427,3
ht,20200504,2
ht,20200511,7
ht,20200518,5
ht,20200525,7
ht,20200601,17
ht,20200608,7
ht,20200615,22
ht,20200622,15
ht,20200629,16
ht,20200706,9
ht,20200713,26
ht,20200720,7
ht,20200727,11
ht,20200803,8
ht,20200810,18
ht,20200817,13
ht,20200824,0
ht,20200831,5
ht,20200907,13
ht,20200914,5
ht,20200921,2
ht,20200928,6
ht,20201005,2
ht,20201012,1
ht,20201019,1
ht,20201026,1
ht,20201102,0
ht,20201109,0
ht,20201116,0
ht,20201123,0
ht,20201130,0
ht,20201207,1
ht,20201214,1
ht,20201221,1
ht,20201228,1
ht,20210104,0
hu,20200309,0
hu,20200316,1
hu,20200323,6
hu,20200330,8
hu,20200406,23
hu,20200413,71
hu,20200420,90
hu,20200427,81
hu,20200504,71
hu,20200511,70
hu,20200518,41
hu,20200525,29
hu,20200601,35
hu,20200608,16
hu,20200615,21
hu,20200622,9
hu,20200629,9
hu,20200706,8
hu,20200713,6
hu,20200720,1
hu,20200727,0
hu,20200803,1
hu,20200810,5
hu,20200817,6
hu,20200824,5
hu,20200831,1
hu,20200907,10
hu,20200914,13
hu,20200921,49
hu,20200928,63
hu,20201005,84
hu,20201012,135
hu,20201019,205
hu,20201026,299
hu,20201102,417
hu,20201109,604
hu,20201116,697
hu,20201123,701
hu,20201130,932
hu,20201207,1161
hu,20201214,1146
hu,20201221,1152
hu,20201228,879
hu,20210104,816
id,20200106,0
id,20200113,0
id,20200120,0
id,20200127,0
id,20200203,0
id,20200210,0
id,20200217,0
id,20200224,0
id,20200302,0
id,20200309,0
id,20200316,5
id,20200323,43
id,20200330,66
id,20200406,84
id,20200413,175
id,20200420,209
id,20200427,161
id,20200504,102
id,20200511,128
id,20200518,175
id,20200525,224
id,20200601,241
id,20200608,238
id,20200615,283
id,20200622,331
id,20200629,289
id,20200706,417
id,20200713,435
id,20200720,537
id,20200727,638
id,20200803,455
id,20200810,487
id,20200817,427
id,20200824,530
id,20200831,663
id,20200907,682
id,20200914,698
id,20200921,830
id,20200928,833
id,20201005,765
id,20201012,693
id,20201019,667
id,20201026,788
id,20201102,644
id,20201109,671
id,20201116,597
id,20201123,673
id,20201130,931
id,20201207,925
id,20201214,1079
id,20201221,1061
id,20201228,1357
id,20210104,1318
ie,20200106,0
ie,20200113,0
ie,20200120,0
ie,20200127,0
ie,20200203,0
ie,20200210,0
ie,20200217,0
ie,20200224,0
ie,20200302,0
ie,20200309,0
ie,20200316,2
ie,20200323,2
ie,20200330,42
ie,20200406,112
ie,20200413,176
ie,20200420,276
ie,20200427,477
ie,20200504,216
ie,20200511,155
ie,20200518,85
ie,20200525,63
ie,20200601,44
ie,20200608,29
ie,20200615,27
ie,20200622,9
ie,20200629,20
ie,20200706,6
ie,20200713,5
ie,20200720,7
ie,20200727,10
ie,20200803,0
ie,20200810,9
ie,20200817,2
ie,20200824,3
ie,20200831,0
ie,20200907,0
ie,20200914,7
ie,20200921,8
ie,20200928,10
ie,20201005,8
ie,20201012,16
ie,20201019,26
ie,20201026,30
ie,20201102,33
ie,20201109,32
ie,20201116,32
ie,20201123,43
ie,20201130,30
ie,20201207,45
ie,20201214,27
ie,20201221,34
ie,20201228,47
ie,20210104,54
il,20200106,0
il,20200113,0
il,20200120,0
il,20200127,0
il,20200203,0
il,20200210,0
il,20200217,0
il,20200224,0
il,20200302,0
il,20200309,0
il,20200316,0
il,20200323,1
il,20200330,14
il,20200406,34
il,20200413,54
il,20200420,69
il,20200427,27
il,20200504,33
il,20200511,20
il,20200518,20
il,20200525,8
il,20200601,5
il,20200608,13
il,20200615,4
il,20200622,4
il,20200629,12
il,20200706,13
il,20200713,31
il,20200720,47
il,20200727,61
il,20200803,66
il,20200810,64
il,20200817,85
il,20200824,149
il,20200831,85
il,20200907,100
il,20200914,100
il,20200921,137
il,20200928,210
il,20201005,253
il,20201012,264
il,20201019,226
il,20201026,188
il,20201102,157
il,20201109,120
il,20201116,58
il,20201123,74
il,20201130,58
il,20201207,53
il,20201214,82
il,20201221,102
il,20201228,139
il,20210104,193
im,20200323,0
im,20200330,0
im,20200406,1
im,20200413,1
im,20200420,4
im,20200427,12
im,20200504,4
im,20200511,1
im,20200518,1
im,20200525,0
im,20200601,0
im,20200608,0
im,20200615,0
im,20200622,0
im,20200629,0
im,20200706,0
im,20200713,0
im,20200720,0
im,20200727,0
im,20200803,0
im,20200810,0
im,20200817,0
im,20200824,0
im,20200831,0
im,20200907,0
im,20200914,0
im,20200921,0
im,20200928,0
im,20201005,0
im,20201012,0
im,20201019,0
im,20201026,0
im,20201102,0
im,20201109,1
im,20201116,0
im,20201123,0
im,20201130,0
im,20201207,0
im,20201214,0
im,20201221,0
im,20201228,0
im,20210104,0
in,20200106,0
in,20200113,0
in,20200120,0
in,20200127,0
in,20200203,0
in,20200210,0
in,20200217,0
in,20200224,0
in,20200302,0
in,20200309,0
in,20200316,2
in,20200323,5
in,20200330,22
in,20200406,80
in,20200413,199
in,20200420,235
in,20200427,329
in,20200504,501
in,20200511,833
in,20200518,823
in,20200525,992
in,20200601,1373
in,20200608,1741
in,20200615,2385
in,20200622,4179
in,20200629,2776
in,20200706,3218
in,20200713,3481
in,20200720,4323
in,20200727,5274
in,20200803,5364
in,20200810,6251
in,20200817,6535
in,20200824,6621
in,20200831,6927
in,20200907,7173
in,20200914,8080
in,20200921,8160
in,20200928,7660
in,20201005,7143
in,20201012,6465
in,20201019,5460
in,20201026,4404
in,20201102,3593
in,20201109,4004
in,20201116,3459
in,20201123,3668
in,20201130,3401
in,20201207,3434
in,20201214,2782
in,20201221,2455
in,20201228,2091
in,20210104,1748
iq,20200106,0
iq,20200113,0
iq,20200120,0
iq,20200127,0
iq,20200203,0
iq,20200210,0
iq,20200217,0
iq,20200224,0
iq,20200302,0
iq,20200309,6
iq,20200316,3
iq,20200323,11
iq,20200330,22
iq,20200406,19
iq,20200413,15
iq,20200420,6
iq,20200427,5
iq,20200504,10
iq,20200511,12
iq,20200518,14
iq,20200525,37
iq,20200601,45
iq,20200608,141
iq,20200615,261
iq,20200622,493
iq,20200629,656
iq,20200706,717
iq,20200713,677
iq,20200720,631
iq,20200727,581
iq,20200803,506
iq,20200810,524
iq,20200817,468
iq,20200824,568
iq,20200831,531
iq,20200907,553
iq,20200914,502
iq,20200921,541
iq,20200928,435
iq,20201005,409
iq,20201012,453
iq,20201019,402
iq,20201026,369
iq,20201102,343
iq,20201109,361
iq,20201116,343
iq,20201123,288
iq,20201130,266
iq,20201207,208
iq,20201214,147
iq,20201221,118
iq,20201228,83
iq,20210104,64
ir,20200106,0
ir,20200113,0
ir,20200120,0
ir,20200127,0
ir,20200203,0
ir,20200210,0
ir,20200217,0
ir,20200224,8
ir,20200302,46
ir,20200309,140
ir,20200316,530
ir,20200323,961
ir,20200330,955
ir,20200406,963
ir,20200413,871
ir,20200420,644
ir,20200427,592
ir,20200504,493
ir,20200511,437
ir,20200518,348
ir,20200525,429
ir,20200601,380
ir,20200608,484
ir,20200615,556
ir,20200622,786
ir,20200629,885
ir,20200706,1063
ir,20200713,1258
ir,20200720,1359
ir,20200727,1512
ir,20200803,1490
ir,20200810,1237
ir,20200817,1212
ir,20200824,1004
ir,20200831,819
ir,20200907,831
ir,20200914,864
ir,20200921,1144
ir,20200928,1288
ir,20201005,1368
ir,20201012,1587
ir,20201019,1831
ir,20201026,2241
ir,20201102,2682
ir,20201109,2993
ir,20201116,3202
ir,20201123,3309
ir,20201130,3073
ir,20201207,2435
ir,20201214,1886
ir,20201221,1252
ir,20201228,1245
ir,20210104,847
is,20200106,0
is,20200113,0
is,20200120,0
is,20200127,0
is,20200203,0
is,20200210,0
is,20200217,0
is,20200224,0
is,20200302,0
is,20200309,0
is,20200316,0
is,20200323,1
is,20200330,1
is,20200406,2
is,20200413,4
is,20200420,1
is,20200427,1
is,20200504,0
is,20200511,0
is,20200518,0
is,20200525,0
is,20200601,0
is,20200608,0
is,20200615,0
is,20200622,0
is,20200629,0
is,20200706,0
is,20200713,0
is,20200720,0
is,20200727,0
is,20200803,0
is,20200810,0
is,20200817,0
is,20200824,0
is,20200831,0
is,20200907,0
is,20200914,0
is,20200921,0
is,20200928,0
is,20201005,0
is,20201012,0
is,20201019,1
is,20201026,0
is,20201102,1
is,20201109,8
is,20201116,5
is,20201123,1
is,20201130,0
is,20201207,1
is,20201214,1
is,20201221,0
is,20201228,0
is,20210104,1
it,20200106,0
it,20200113,0
it,20200120,0
it,20200127,0
it,20200203,0
it,20200210,0
it,20200217,0
it,20200224,2
it,20200302,33
it,20200309,331
it,20200316,1445
it,20200323,3665
it,20200330,5305
it,20200406,5108
it,20200413,4012
it,20200420,3759
it,20200427,2984
it,20200504,2240
it,20200511,1676
it,20200518,1348
it,20200525,877
it,20200601,630
it,20200608,484
it,20200615,446
it,20200622,289
it,20200629,104
it,20200706,123
it,20200713,93
it,20200720,91
it,20200727,62
it,20200803,47
it,20200810,51
it,20200817,191
it,20200824,41
it,20200831,40
it,20200907,64
it,20200914,69
it,20200921,97
it,20200928,128
it,20201005,151
it,20201012,180
it,20201019,377
it,20201026,795
it,20201102,1488
it,20201109,2568
it,20201116,3835
it,20201123,4594
it,20201130,5081
it,20201207,5174
it,20201214,4442
it,20201221,4279
it,20201228,3126
it,20210104,3407
je,20200323,0
je,20200330,2
je,20200406,1
je,20200413,1
je,20200420,8
je,20200427,7
je,20200504,5
je,20200511,1
je,20200518,2
je,20200525,2
je,20200601,0
je,20200608,1
je,20200615,0
je,20200622,1
je,20200629,0
je,20200706,0
je,20200713,0
je,20200720,0
je,20200727,0
je,20200803,0
je,20200810,0
je,20200817,0
je,20200824,1
je,20200831,0
je,20200907,0
je,20200914,0
je,20200921,0
je,20200928,0
je,20201005,0
je,20201012,0
je,20201019,0
je,20201026,0
je,20201102,0
je,20201109,0
je,20201116,0
je,20201123,0
je,20201130,0
je,20201207,0
je,20201214,0
je,20201221,4
je,20201228,5
je,20210104,3
jm,20200316,0
jm,20200323,0
jm,20200330,1
jm,20200406,2
jm,20200413,1
jm,20200420,1
jm,20200427,2
jm,20200504,2
jm,20200511,0
jm,20200518,0
jm,20200525,0
jm,20200601,0
jm,20200608,1
jm,20200615,0
jm,20200622,0
jm,20200629,0
jm,20200706,0
jm,20200713,0
jm,20200720,0
jm,20200727,0
jm,20200803,2
jm,20200810,2
jm,20200817,0
jm,20200824,2
jm,20200831,5
jm,20200907,12
jm,20200914,9
jm,20200921,25
jm,20200928,22
jm,20201005,31
jm,20201012,19
jm,20201019,32
jm,20201026,17
jm,20201102,21
jm,20201109,12
jm,20201116,10
jm,20201123,7
jm,20201130,18
jm,20201207,9
jm,20201214,8
jm,20201221,13
jm,20201228,12
jm,20210104,6
jo,20200316,0
jo,20200323,0
jo,20200330,1
jo,20200406,4
jo,20200413,2
jo,20200420,0
jo,20200427,0
jo,20200504,2
jo,20200511,0
jo,20200518,0
jo,20200525,0
jo,20200601,0
jo,20200608,0
jo,20200615,0
jo,20200622,0
jo,20200629,0
jo,20200706,1
jo,20200713,0
jo,20200720,1
jo,20200727,0
jo,20200803,0
jo,20200810,0
jo,20200817,0
jo,20200824,1
jo,20200831,3
jo,20200907,1
jo,20200914,8
jo,20200921,6
jo,20200928,15
jo,20201005,56
jo,20201012,90
jo,20201019,154
jo,20201026,234
jo,20201102,287
jo,20201109,367
jo,20201116,539
jo,20201123,464
jo,20201130,458
jo,20201207,362
jo,20201214,309
jo,20201221,239
jo,20201228,154
jo,20210104,145
jp,20200106,0
jp,20200113,0
jp,20200120,0
jp,20200127,0
jp,20200203,0
jp,20200210,0
jp,20200217,1
jp,20200224,0
jp,20200302,5
jp,20200309,1
jp,20200316,17
jp,20200323,17
jp,20200330,13
jp,20200406,19
jp,20200413,29
jp,20200420,69
jp,20200427,180
jp,20200504,159
jp,20200511,111
jp,20200518,128
jp,20200525,81
jp,20200601,62
jp,20200608,24
jp,20200615,9
jp,20200622,28
jp,20200629,19
jp,20200706,5
jp,20200713,5
jp,20200720,3
jp,20200727,11
jp,20200803,15
jp,20200810,36
jp,20200817,51
jp,20200824,82
jp,20200831,99
jp,20200907,84
jp,20200914,79
jp,20200921,58
jp,20200928,48
jp,20201005,51
jp,20201012,30
jp,20201019,45
jp,20201026,44
jp,20201102,56
jp,20201109,44
jp,20201116,65
jp,20201123,97
jp,20201130,139
jp,20201207,216
jp,20201214,250
jp,20201221,315
jp,20201228,352
jp,20210104,347
jpg11668,20200106,0
jpg11668,20200113,0
jpg11668,20200120,0
jpg11668,20200127,0
jpg11668,20200203,0
jpg11668,20200210,0
jpg11668,20200217,0
jpg11668,20200224,3
jpg11668,20200302,3
ke,20200316,0
ke,20200323,0
ke,20200330,1
ke,20200406,3
ke,20200413,4
ke,20200420,6
ke,20200427,0
ke,20200504,10
ke,20200511,8
ke,20200518,18
ke,20200525,1
ke,20200601,13
ke,20200608,20
ke,20200615,19
ke,20200622,20
ke,20200629,20
ke,20200706,17
ke,20200713,25
ke,20200720,49
ke,20200727,46
ke,20200803,89
ke,20200810,51
ke,20200817,54
ke,20200824,74
ke,20200831,26
ke,20200907,23
ke,20200914,25
ke,20200921,26
ke,20200928,43
ke,20201005,40
ke,20201012,35
ke,20201019,66
ke,20201026,70
ke,20201102,111
ke,20201109,98
ke,20201116,158
ke,20201123,111
ke,20201130,72
ke,20201207,74
ke,20201214,61
ke,20201221,52
ke,20201228,25
ke,20210104,21
kg,20200323,0
kg,20200330,0
kg,20200406,4
kg,20200413,1
kg,20200420,2
kg,20200427,1
kg,20200504,2
kg,20200511,2
kg,20200518,2
kg,20200525,2
kg,20200601,0
kg,20200608,7
kg,20200615,4
kg,20200622,13
kg,20200629,10
kg,20200706,42
kg,20200713,55
kg,20200720,890
kg,20200727,264
kg,20200803,119
kg,20200810,54
kg,20200817,22
kg,20200824,-439
kg,20200831,1
kg,20200907,2
kg,20200914,3
kg,20200921,0
kg,20200928,1
kg,20201005,2
kg,20201012,19
kg,20201019,26
kg,20201026,23
kg,20201102,21
kg,20201109,27
kg,20201116,21
kg,20201123,34
kg,20201130,34
kg,20201207,26
kg,20201214,15
kg,20201221,19
kg,20201228,18
kg,20210104,11
kh,20200106,0
kh,20200113,0
kh,20200120,0
kh,20200127,0
kh,20200203,0
kh,20200210,0
kh,20200217,0
kh,20200224,0
kh,20200302,0
kh,20200309,0
kh,20200316,0
kh,20200323,0
kh,20200330,0
kh,20200406,0
kh,20200413,0
kh,20200420,0
kh,20200427,0
kh,20200504,0
kh,20200511,0
kh,20200518,0
kh,20200525,0
kh,20200601,0
kh,20200608,0
kh,20200615,0
kh,20200622,0
kh,20200629,0
kh,20200706,0
kh,20200713,0
kh,20200720,0
kh,20200727,0
kh,20200803,0
kh,20200810,0
kh,20200817,0
kh,20200824,0
kh,20200831,0
kh,20200907,0
kh,20200914,0
kh,20200921,0
kh,20200928,0
kh,20201005,0
kh,20201012,0
kh,20201019,0
kh,20201026,0
kh,20201102,0
kh,20201109,0
kh,20201116,0
kh,20201123,0
kh,20201130,0
kh,20201207,0
kh,20201214,0
kh,20201221,0
kh,20201228,0
kh,20210104,0
km,20200504,0
km,20200511,1
km,20200518,0
km,20200525,0
km,20200601,1
km,20200608,0
km,20200615,0
km,20200622,3
km,20200629,2
km,20200706,0
km,20200713,0
km,20200720,0
km,20200727,0
km,20200803,0
km,20200810,0
km,20200817,0
km,20200824,0
km,20200831,0
km,20200907,0
km,20200914,0
km,20200921,0
km,20200928,0
km,20201005,0
km,20201012,0
km,20201019,0
km,20201026,0
km,20201102,0
km,20201109,0
km,20201116,0
km,20201123,0
km,20201130,0
km,20201207,0
km,20201214,0
km,20201221,0
km,20201228,0
km,20210104,6
kn,20200330,0
kn,20200406,0
kn,20200413,0
kn,20200420,0
kn,20200427,0
kn,20200504,0
kn,20200511,0
kn,20200518,0
kn,20200525,0
kn,20200601,0
kn,20200608,0
kn,20200615,0
kn,20200622,0
kn,20200629,0
kn,20200706,0
kn,20200713,0
kn,20200720,0
kn,20200727,0
kn,20200803,0
kn,20200810,0
kn,20200817,0
kn,20200824,0
kn,20200831,0
kn,20200907,0
kn,20200914,0
kn,20200921,0
kn,20200928,0
kn,20201005,0
kn,20201012,0
kn,20201019,0
kn,20201026,0
kn,20201102,0
kn,20201109,0
kn,20201116,0
kn,20201123,0
kn,20201130,0
kn,20201207,0
kn,20201214,0
kn,20201221,0
kn,20201228,0
kn,20210104,0
