geo_id,day,notification_rate_per_100000_population_14_days
ie,20200406,85.74
ie,20200413,143.55
ie,20200420,206.76
ie,20200427,195.89
ie,20200504,127.54
ie,20200511,76.14
ie,20200518,53.14
ie,20200525,33.5
ie,20200601,17.9
ie,20200608,11.46
ie,20200615,6.38
ie,20200622,3.63
ie,20200629,2.77
ie,20200706,3.02
ie,20200713,3.85
ie,20200720,4.75
ie,20200727,5.16
ie,20200803,8.2
ie,20200810,16.94
ie,20200817,22.33
ie,20200824,25.63
ie,20200831,30.65
ie,20200907,34.73
ie,20200914,45.37
ie,20200921,66.49
ie,20200928,81.66
ie,20201005,103.97
ie,20201012,153.7
ie,20201019,243.26
ie,20201026,297.7
ie,20201102,245.5
ie,20201109,168.55
ie,20201116,120.32
ie,20201123,103.32
ie,20201130,88.45
ie,20201207,77.18
ie,20201214,80.42
ie,20201221,107.99
ie,20201228,218.36
ie,20210104,455.63
il,20200106,
il,20200113,0
il,20200120,0
il,20200127,0
il,20200203,0
il,20200210,0
il,20200217,0
il,20200224,0.02
il,20200302,0.12
il,20200309,0.43
il,20200316,2.82
il,20200323,12.11
il,20200330,46.92
il,20200406,86.38
il,20200413,80.97
il,20200420,59.41
il,20200427,49.92
il,20200504,31.89
il,20200511,12.67
il,20200518,4.8
il,20200525,2.85
il,20200601,5.33
il,20200608,14.03
il,20200615,24.06
il,20200622,33.61
il,20200629,54.39
il,20200706,107.75
il,20200713,175.07
il,20200720,238.64
il,20200727,273.33
il,20200803,266.87
il,20200810,247.04
il,20200817,230.71
il,20200824,236.51
il,20200831,250.49
il,20200907,322.71
il,20200914,499.76
il,20200921,678.25
il,20200928,873.66
il,20201005,936.08
il,20201012,713.69
il,20201019,418.7
il,20201026,215.04
il,20201102,132.46
il,20201109,110.5
il,20201116,105.69
il,20201123,115.51
il,20201130,139.04
il,20201207,185.44
il,20201214,256.81
il,20201221,365.73
il,20201228,541.44
il,20210104,772.69
im,20200323,
im,20200330,49.65
im,20200406,147.77
im,20200413,219.89
im,20200420,202.15
im,20200427,94.57
im,20200504,27.19
im,20200511,26.01
im,20200518,16.55
im,20200525,7.09
im,20200601,1.18
im,20200608,0
im,20200615,0
im,20200622,0
im,20200629,0
im,20200706,0
im,20200713,0
im,20200720,0
im,20200727,0
im,20200803,0
im,20200810,0
im,20200817,0
im,20200824,0
im,20200831,0
im,20200907,1.18
im,20200914,1.18
im,20200921,2.36
im,20200928,3.55
im,20201005,3.55
im,20201012,7.09
im,20201019,7.09
im,20201026,2.36
im,20201102,5.91
im,20201109,10.64
im,20201116,11.82
im,20201123,13.0
im,20201130,7.09
im,20201207,2.36
im,20201214,4.73
im,20201221,3.55
im,20201228,1.18
im,20210104,8.28
in,20200106,
in,20200113,0
in,20200120,0
in,20200127,0
in,20200203,0.0
in,20200210,0.0
in,20200217,0.0
in,20200224,0
in,20200302,0
in,20200309,0.0
in,20200316,0.01
in,20200323,0.03
in,20200330,0.07
in,20200406,0.27
in,20200413,0.59
in,20200420,0.97
in,20200427,1.37
in,20200504,1.85
in,20200511,2.87
in,20200518,3.93
in,20200525,5.25
in,20200601,6.91
in,20200608,8.62
in,20200615,10.38
in,20200622,12.34
in,20200629,15.8
in,20200706,19.92
in,20200713,24.15
in,20200720,30.78
in,20200727,40.78
in,20200803,50.18
in,20200810,57.06
in,20200817,61.77
in,20200824,65.23
in,20200831,71.25
in,20200907,80.38
in,20200914,89.66
in,20200921,93.89
in,20200928,89.89
in,20201005,83.15
in,20201012,76.54
in,20201019,67.8
in,20201026,57.77
in,20201102,49.69
in,20201109,47.11
in,20201116,45.07
in,20201123,42.9
in,20201130,42.93
in,20201207,39.32
in,20201214,33.11
in,20201221,27.69
in,20201228,23.69
in,20210104,20.85
iq,20200106,
iq,20200113,0
iq,20200120,0
iq,20200127,0
iq,20200203,0
iq,20200210,0
iq,20200217,0
iq,20200224,0
iq,20200302,0.05
iq,20200309,0.16
iq,20200316,0.27
iq,20200323,0.44
iq,20200330,1.08
iq,20200406,1.85
iq,20200413,2.05
iq,20200420,1.47
iq,20200427,1.19
iq,20200504,1.93
iq,20200511,2.41
iq,20200518,2.82
iq,20200525,4.33
iq,20200601,7.72
iq,20200608,20.09
iq,20200615,35.03
iq,20200622,47.07
iq,20200629,64.09
iq,20200706,75.33
iq,20200713,81.67
iq,20200720,81.53
iq,20200727,82.74
iq,20200803,93.16
iq,20200810,101.97
iq,20200817,121.55
iq,20200824,137.95
iq,20200831,138.0
iq,20200907,142.53
iq,20200914,150.43
iq,20200921,149.24
iq,20200928,150.45
iq,20201005,152.9
iq,20201012,134.52
iq,20201019,120.82
iq,20201026,125.61
iq,20201102,123.77
iq,20201109,119.16
iq,20201116,111.59
iq,20201123,93.54
iq,20201130,79.58
iq,20201207,73.47
iq,20201214,61.56
iq,20201221,50.74
iq,20201228,43.15
iq,20210104,36.18
ir,20200106,
ir,20200113,0
ir,20200120,0
ir,20200127,0
ir,20200203,0
ir,20200210,0
ir,20200217,0
ir,20200224,0.05
ir,20200302,1.18
ir,20200309,7.87
ir,20200316,15.63
ir,20200323,18.18
ir,20200330,29.39
ir,20200406,44.13
ir,20200413,40.26
ir,20200420,28.93
ir,20200427,22.67
ir,20200504,18.35
ir,20200511,20.65
ir,20200518,27.47
ir,20200525,33.89
ir,20200601,37.71
ir,20200608,43.52
ir,20200615,43.37
ir,20200622,40.0
ir,20200629,42.5
ir,20200706,42.8
ir,20200713,41.77
ir,20200720,40.22
ir,20200727,40.85
ir,20200803,43.0
ir,20200810,42.86
ir,20200817,40.72
ir,20200824,38.83
ir,20200831,36.62
ir,20200907,33.47
ir,20200914,34.32
ir,20200921,42.79
ir,20200928,53.57
ir,20201005,59.86
ir,20201012,64.68
ir,20201019,70.69
ir,20201026,83.0
ir,20201102,108.68
ir,20201109,137.0
ir,20201116,170.75
ir,20201123,207.29
ir,20201130,225.15
ir,20201207,224.55
ir,20201214,192.39
ir,20201221,134.51
ir,20201228,111.19
ir,20210104,110.19
is,20200106,
is,20200113,0
is,20200120,0
is,20200127,0
is,20200203,0
is,20200210,0
is,20200217,0
is,20200224,0
is,20200302,0.84
is,20200309,15.41
is,20200316,49.02
is,20200323,143.7
is,20200330,235.86
is,20200406,257.15
is,20200413,190.76
is,20200420,79.83
is,20200427,25.49
is,20200504,7.84
is,20200511,2.52
is,20200518,0.84
is,20200525,0.84
is,20200601,1.12
is,20200608,0.84
is,20200615,1.12
is,20200622,2.24
is,20200629,3.08
is,20200706,4.2
is,20200713,3.36
is,20200720,2.52
is,20200727,3.92
is,20200803,19.05
is,20200810,31.09
is,20200817,29.13
is,20200824,29.69
is,20200831,26.33
is,20200907,21.57
is,20200914,16.81
is,20200921,57.42
is,20200928,128.29
is,20201005,161.07
is,20201012,252.95
is,20201019,317.66
is,20201026,258.27
is,20201102,233.9
is,20201109,176.48
is,20201116,83.76
is,20201123,55.74
is,20201130,53.78
is,20201207,57.42
is,20201214,49.3
is,20201221,44.82
is,20201228,47.34
is,20210104,31.37
it,20200106,
it,20200113,0
it,20200120,0
it,20200127,0
it,20200203,0.0
it,20200210,0.0
it,20200217,0
it,20200224,0.21
it,20200302,2.79
it,20200309,12.0
it,20200316,36.93
it,20200323,85.76
it,20200330,122.12
it,20200406,115.66
it,20200413,97.21
it,20200420,82.88
it,20200427,68.44
it,20200504,52.59
it,20200511,35.45
it,20200518,24.38
it,20200525,17.87
it,20200601,12.56
it,20200608,8.52
it,20200615,6.58
it,20200622,5.8
it,20200629,5.5
it,20200706,5.16
it,20200713,4.56
it,20200720,4.68
it,20200727,5.06
it,20200803,6.02
it,20200810,7.37
it,20200817,9.68
it,20200824,14.54
it,20200831,23.7
it,20200907,30.3
it,20200914,32.36
it,20200921,34.0
it,20200928,36.64
it,20201005,45.02
it,20201012,74.69
it,20201019,147.3
it,20201026,283.02
it,20201102,488.89
it,20201109,678.14
it,20201116,777.33
it,20201123,784.9
it,20201130,673.71
it,20201207,530.17
it,20201214,428.32
it,20201221,371.62
it,20201228,337.95
it,20210104,335.09
je,20200323,
je,20200330,58.44
je,20200406,129.87
je,20200413,139.15
je,20200420,87.2
je,20200427,63.08
je,20200504,39.89
je,20200511,12.06
je,20200518,9.28
je,20200525,11.13
je,20200601,5.57
je,20200608,4.64
je,20200615,4.64
je,20200622,6.49
je,20200629,5.57
je,20200706,1.86
je,20200713,5.57
je,20200720,10.2
je,20200727,6.49
je,20200803,3.71
je,20200810,12.06
je,20200817,18.55
je,20200824,16.7
je,20200831,17.63
je,20200907,19.48
je,20200914,5.57
je,20200921,8.35
je,20200928,18.55
je,20201005,25.97
je,20201012,45.46
je,20201019,64.01
je,20201026,75.14
je,20201102,77.92
je,20201109,104.83
je,20201116,146.57
je,20201123,155.85
je,20201130,181.82
je,20201207,506.51
je,20201214,789.45
je,20201221,908.2
je,20201228,820.07
je,20210104,449.92
jm,20200316,
jm,20200323,0.64
jm,20200330,0.81
jm,20200406,1.32
jm,20200413,1.29
jm,20200420,4.68
jm,20200427,9.43
jm,20200504,9.26
jm,20200511,5.16
jm,20200518,1.73
jm,20200525,1.7
jm,20200601,2.24
jm,20200608,1.56
jm,20200615,1.05
jm,20200622,2.07
jm,20200629,2.68
jm,20200706,2.48
jm,20200713,2.1
jm,20200720,1.97
jm,20200727,2.85
jm,20200803,3.53
jm,20200810,6.14
jm,20200817,7.43
jm,20200824,17.16
jm,20200831,42.19
jm,20200907,53.39
jm,20200914,47.96
jm,20200921,63.94
jm,20200928,75.37
jm,20201005,64.68
jm,20201012,58.51
jm,20201019,46.77
jm,20201026,33.78
jm,20201102,29.07
jm,20201109,26.86
jm,20201116,25.54
jm,20201123,26.39
jm,20201130,27.98
jm,20201207,28.36
jm,20201214,33.95
jm,20201221,39.65
jm,20201228,34.66
jm,20210104,25.78
jo,20200316,
jo,20200323,0.98
jo,20200330,2.42
jo,20200406,2.44
jo,20200413,1.29
jo,20200420,0.71
jo,20200427,0.57
jo,20200504,0.44
jo,20200511,0.92
jo,20200518,1.5
jo,20200525,1.66
jo,20200601,1.25
jo,20200608,0.99
jo,20200615,2.2
jo,20200622,2.23
jo,20200629,1.58
jo,20200706,1.3
jo,20200713,0.57
jo,20200720,0.53
jo,20200727,-0.11
jo,20200803,-0.05
jo,20200810,0.83
jo,20200817,1.63
jo,20200824,3.53
jo,20200831,5.82
jo,20200907,7.94
jo,20200914,13.34
jo,20200921,23.44
jo,20200928,51.26
jo,20201005,107.52
jo,20201012,162.69
jo,20201019,217.12
jo,20201026,278.77
jo,20201102,379.07
jo,20201109,556.68
jo,20201116,671.29
jo,20201123,733.62
jo,20201130,699.18
jo,20201207,560.9
jo,20201214,448.51
jo,20201221,369.83
jo,20201228,280.47
jo,20210104,205.51
jp,20200106,
jp,20200113,0
jp,20200120,0.0
jp,20200127,0.0
jp,20200203,0.01
jp,20200210,0.02
jp,20200217,0.03
jp,20200224,0.09
jp,20200302,0.15
jp,20200309,0.27
jp,20200316,0.44
jp,20200323,0.47
jp,20200330,0.83
jp,20200406,2.02
jp,20200413,4.25
jp,20200420,5.59
jp,20200427,4.83
jp,20200504,3.39
jp,20200511,1.9
jp,20200518,0.98
jp,20200525,0.62
jp,20200601,0.46
jp,20200608,0.47
jp,20200615,0.49
jp,20200622,0.58
jp,20200629,0.77
jp,20200706,1.47
jp,20200713,2.67
jp,20200720,4.19
jp,20200727,6.4
jp,20200803,10.23
jp,20200810,14.19
jp,20200817,13.31
jp,20200824,10.85
jp,20200831,10.18
jp,20200907,7.96
jp,20200914,6.14
jp,20200921,5.36
jp,20200928,5.1
jp,20201005,5.58
jp,20201012,5.69
jp,20201019,5.82
jp,20201026,6.09
jp,20201102,6.85
jp,20201109,8.68
jp,20201116,11.72
jp,20201123,18.0
jp,20201130,23.71
jp,20201207,24.55
jp,20201214,25.93
jp,20201221,28.74
jp,20201228,31.99
jp,20210104,35.73
jpg11668,20200106,
jpg11668,20200113,
jpg11668,20200120,
jpg11668,20200127,
jpg11668,20200203,
jpg11668,20200210,
jpg11668,20200217,
jpg11668,20200224,
jpg11668,20200302,
ke,20200316,
ke,20200323,0.03
ke,20200330,0.07
ke,20200406,0.24
ke,20200413,0.29
ke,20200420,0.24
ke,20200427,0.3
ke,20200504,0.37
ke,20200511,0.6
ke,20200518,0.8
ke,20200525,1.03
ke,20200601,2.04
ke,20200608,2.95
ke,20200615,3.1
ke,20200622,3.75
ke,20200629,4.71
ke,20200706,5.99
ke,20200713,7.67
ke,20200720,10.4
ke,20200727,14.26
ke,20200803,16.55
ke,20200810,16.8
ke,20200817,15.34
ke,20200824,11.28
ke,20200831,7.49
ke,20200907,5.21
ke,20200914,3.99
ke,20200921,3.57
ke,20200928,3.72
ke,20201005,4.65
ke,20201012,6.53
ke,20201019,10.37
ke,20201026,15.55
ke,20201102,20.92
ke,20201109,24.28
ke,20201116,27.33
ke,20201123,28.31
ke,20201130,24.86
ke,20201207,20.94
ke,20201214,16.31
ke,20201221,11.64
ke,20201228,7.8
ke,20210104,4.38
kg,20200323,
kg,20200330,1.31
kg,20200406,3.15
kg,20200413,5.22
kg,20200420,5.49
kg,20200427,4.3
kg,20200504,4.08
kg,20200511,5.0
kg,20200518,6.02
kg,20200525,6.5
kg,20200601,9.37
kg,20200608,9.34
kg,20200615,8.65
kg,20200622,20.64
kg,20200629,41.23
kg,20200706,67.57
kg,20200713,95.08
kg,20200720,303.19
kg,20200727,345.69
kg,20200803,155.65
kg,20200810,107.25
kg,20200817,75.78
kg,20200824,45.96
kg,20200831,29.72
kg,20200907,20.65
kg,20200914,16.05
kg,20200921,15.9
kg,20200928,22.24
kg,20201005,33.73
kg,20201012,44.81
kg,20201019,76.23
kg,20201026,108.17
kg,20201102,114.61
kg,20201109,112.53
kg,20201116,110.73
kg,20201123,101.23
kg,20201130,90.78
kg,20201207,85.88
kg,20201214,75.86
kg,20201221,60.15
kg,20201228,44.59
kg,20210104,33.26
kh,20200106,
kh,20200113,0
kh,20200120,0
kh,20200127,0
kh,20200203,0.01
kh,20200210,0.01
kh,20200217,0
kh,20200224,0
kh,20200302,0
kh,20200309,0.01
kh,20200316,0.07
kh,20200323,0.51
kh,20200330,0.58
kh,20200406,0.17
kh,20200413,0.09
kh,20200420,0.05
kh,20200427,0
kh,20200504,0
kh,20200511,0
kh,20200518,0
kh,20200525,0.01
kh,20200601,0.02
kh,20200608,0.01
kh,20200615,0.02
kh,20200622,0.02
kh,20200629,0.08
kh,20200706,0.07
kh,20200713,0.09
kh,20200720,0.18
kh,20200727,0.42
kh,20200803,0.42
kh,20200810,0.16
kh,20200817,0.2
kh,20200824,0.13
kh,20200831,0.01
kh,20200907,0.01
kh,20200914,0.01
kh,20200921,0.01
kh,20200928,0.01
kh,20201005,0.03
kh,20201012,0.04
kh,20201019,0.02
kh,20201026,0.02
kh,20201102,0.05
kh,20201109,0.06
kh,20201116,0.07
kh,20201123,0.05
kh,20201130,0.13
kh,20201207,0.25
kh,20201214,0.22
kh,20201221,0.09
kh,20201228,0.03
kh,20210104,0.12
km,20200504,
km,20200511,1.29
km,20200518,0.94
km,20200525,8.93
km,20200601,11.16
km,20200608,6.35
km,20200615,8.23
km,20200622,12.46
km,20200629,11.28
km,20200706,7.52
km,20200713,5.29
km,20200720,2.7
km,20200727,2.7
km,20200803,6.11
km,20200810,6.93
km,20200817,2.23
km,20200824,2.12
km,20200831,2.12
km,20200907,4.11
km,20200914,3.88
km,20200921,2.12
km,20200928,2.59
km,20201005,2.0
km,20201012,2.0
km,20201019,1.76
km,20201026,2.59
km,20201102,5.05
km,20201109,5.41
km,20201116,4.0
km,20201123,3.88
km,20201130,3.76
km,20201207,2.35
km,20201214,2.0
km,20201221,5.88
km,20201228,12.1
km,20210104,23.27
kn,20200330,
kn,20200406,18.93
kn,20200413,9.46
kn,20200420,9.46
kn,20200427,5.68
kn,20200504,0
kn,20200511,0
kn,20200518,0
kn,20200525,0
kn,20200601,0
kn,20200608,0
kn,20200615,0
kn,20200622,0
kn,20200629,0
kn,20200706,1.89
kn,20200713,3.79
kn,20200720,1.89
kn,20200727,0
kn,20200803,0
kn,20200810,0
kn,20200817,0
kn,20200824,0
kn,20200831,0
kn,20200907,0
kn,20200914,0
kn,20200921,0
kn,20200928,3.79
kn,20201005,3.79
kn,20201012,0
kn,20201019,0
kn,20201026,0
kn,20201102,0
kn,20201109,0
kn,20201116,0
kn,20201123,1.89
kn,20201130,5.68
kn,20201207,9.46
kn,20201214,11.36
kn,20201221,9.46
kn,20201228,7.57
kn,20210104,5.68
kr,20200106,
kr,20200113,0
kr,20200120,0.0
kr,20200127,0.01
kr,20200203,0.03
kr,20200210,0.04
kr,20200217,0.03
kr,20200224,1.43
kr,20200302,8.16
kr,20200309,12.92
kr,20200316,7.86
kr,20200323,3.08
kr,20200330,2.78
kr,20200406,2.58
kr,20200413,1.71
kr,20200420,0.76
kr,20200427,0.39
kr,20200504,0.25
kr,20200511,0.33
kr,20200518,0.52
kr,20200525,0.58
kr,20200601,0.86
kr,20200608,1.19
kr,20200615,1.21
kr,20200622,1.22
kr,20200629,1.24
kr,20200706,1.27
kr,20200713,1.41
kr,20200720,1.33
kr,20200727,1.36
kr,20200803,1.21
kr,20200810,0.88
kr,20200817,2.2
kr,20200824,5.93
kr,20200831,8.65
kr,20200907,7.09
kr,20200914,4.56
kr,20200921,3.41
kr,20200928,2.69
kr,20201005,2.18
kr,20201012,2.03
kr,20201019,2.17
kr,20201026,2.44
kr,20201102,2.84
kr,20201109,3.12
kr,20201116,3.98
kr,20201123,6.74
kr,20201130,10.6
kr,20201207,13.97
kr,20201214,18.12
kr,20201221,24.27
kr,20201228,27.71
kr,20210104,26.69
kw,20200106,
kw,20200113,0
kw,20200120,0
kw,20200127,0
kw,20200203,0
kw,20200210,0
kw,20200217,0
kw,20200224,0.07
kw,20200302,1.09
kw,20200309,1.45
kw,20200316,1.57
kw,20200323,2.95
kw,20200330,3.4
kw,20200406,8.75
kw,20200413,23.27
kw,20200420,32.3
kw,20200427,43.76
kw,20200504,72.92
kw,20200511,133.42
kw,20200518,234.53
kw,20200525,299.83
kw,20200601,289.82
kw,20200608,250.67
kw,20200615,211.0
kw,20200622,185.45
kw,20200629,214.45
kw,20200706,244.61
kw,20200713,236.55
kw,20200720,220.18
kw,20200727,211.05
kw,20200803,206.96
kw,20200810,188.73
kw,20200817,197.14
kw,20200824,209.53
kw,20200831,200.4
kw,20200907,215.21
kw,20200914,240.74
kw,20200921,234.18
kw,20200928,208.7
kw,20201005,180.43
kw,20201012,179.98
kw,20201019,216.8
kw,20201026,250.03
kw,20201102,246.92
kw,20201109,240.26
kw,20201116,244.97
kw,20201123,197.6
kw,20201130,132.78
kw,20201207,102.52
kw,20201214,90.13
kw,20201221,85.81
kw,20201228,81.65
kw,20210104,79.96
ky,20200323,
ky,20200330,12.32
ky,20200406,55.43
ky,20200413,69.29
ky,20200420,33.87
ky,20200427,26.17
ky,20200504,20.02
ky,20200511,16.94
ky,20200518,30.79
ky,20200525,73.91
ky,20200601,72.37
ky,20200608,53.89
ky,20200615,70.83
ky,20200622,47.73
ky,20200629,13.86
ky,20200706,9.24
ky,20200713,7.7
ky,20200720,3.08
ky,20200727,3.08
ky,20200803,0
ky,20200810,0
ky,20200817,0
ky,20200824,3.08
ky,20200831,3.08
ky,20200907,0
ky,20200914,4.62
ky,20200921,6.16
ky,20200928,3.08
ky,20201005,6.16
ky,20201012,16.94
ky,20201019,30.79
ky,20201026,27.71
ky,20201102,10.78
ky,20201109,16.94
ky,20201116,21.56
ky,20201123,16.94
ky,20201130,30.79
ky,20201207,41.57
ky,20201214,36.95
ky,20201221,43.11
ky,20201228,30.79
ky,20210104,47.73
kz,20200316,
kz,20200323,0.32
kz,20200330,1.48
kz,20200406,2.54
kz,20200413,3.65
kz,20200420,6.49
kz,20200427,9.47
kz,20200504,12.02
kz,20200511,12.99
kz,20200518,13.35
kz,20200525,18.35
kz,20200601,26.24
kz,20200608,23.33
kz,20200615,18.87
kz,20200622,26.27
kz,20200629,35.13
kz,20200706,166.25
kz,20200713,207.87
kz,20200720,125.4
kz,20200727,125.24
kz,20200803,144.48
kz,20200810,159.56
kz,20200817,123.97
kz,20200824,79.45
kz,20200831,48.7
kz,20200907,35.91
kz,20200914,31.48
kz,20200921,23.35
kz,20200928,20.22
kz,20201005,18.27
kz,20201012,18.73
kz,20201019,19.56
kz,20201026,20.07
kz,20201102,29.05
kz,20201109,45.35
kz,20201116,55.98
kz,20201123,62.04
kz,20201130,67.69
kz,20201207,68.48
kz,20201214,67.22
kz,20201221,62.32
kz,20201228,66.74
kz,20210104,83.11
la,20200330,
la,20200406,0.15
la,20200413,0.18
la,20200420,0.11
la,20200427,0
la,20200504,0
la,20200511,0
la,20200518,0
la,20200525,0
la,20200601,0
la,20200608,0
la,20200615,0
la,20200622,0
la,20200629,0
la,20200706,0
la,20200713,0
la,20200720,0
la,20200727,0.01
la,20200803,0.01
la,20200810,0
la,20200817,0
la,20200824,0.03
la,20200831,0.03
la,20200907,0
la,20200914,0.01
la,20200921,0.01
la,20200928,0
la,20201005,0
la,20201012,0
la,20201019,0
la,20201026,0.01
la,20201102,0.01
la,20201109,0
la,20201116,0
la,20201123,0
la,20201130,0.21
la,20201207,0.24
la,20201214,0.03
la,20201221,0
la,20201228,0
la,20210104,0
lb,20200106,
lb,20200113,0
lb,20200120,0
lb,20200127,0
lb,20200203,0
lb,20200210,0
lb,20200217,0
lb,20200224,0.01
lb,20200302,0.15
lb,20200309,0.45
lb,20200316,1.3
lb,20200323,3.15
lb,20200330,4.94
lb,20200406,4.07
lb,20200413,2.8
lb,20200420,2.13
lb,20200427,1.12
lb,20200504,0.93
lb,20200511,2.01
lb,20200518,2.54
lb,20200525,3.92
lb,20200601,4.51
lb,20200608,3.17
lb,20200615,3.3
lb,20200622,3.73
lb,20200629,4.29
lb,20200706,4.17
lb,20200713,8.66
lb,20200720,14.38
lb,20200727,20.65
lb,20200803,29.55
lb,20200810,40.36
lb,20200817,58.29
lb,20200824,82.76
lb,20200831,116.53
lb,20200907,120.12
lb,20200914,108.52
lb,20200921,129.48
lb,20200928,174.22
lb,20201005,221.41
lb,20201012,237.82
lb,20201019,259.7
lb,20201026,274.69
lb,20201102,296.56
lb,20201109,333.24
lb,20201116,332.76
lb,20201123,324.4
lb,20201130,313.81
lb,20201207,301.6
lb,20201214,285.54
lb,20201221,305.6
lb,20201228,360.37
lb,20210104,454.72
lc,20200316,
lc,20200323,1.09
lc,20200330,3.83
lc,20200406,6.56
lc,20200413,3.28
lc,20200420,0.55
lc,20200427,0
lc,20200504,1.64
lc,20200511,1.64
lc,20200518,0
lc,20200525,0
lc,20200601,0
lc,20200608,0.55
lc,20200615,0.55
lc,20200622,0
lc,20200629,0
lc,20200706,1.64
lc,20200713,1.64
lc,20200720,0.55
lc,20200727,1.09
lc,20200803,1.09
lc,20200810,0.55
lc,20200817,0
lc,20200824,0.55
lc,20200831,0.55
lc,20200907,0
lc,20200914,0.55
lc,20200921,0.55
lc,20200928,0
lc,20201005,0
lc,20201012,1.09
lc,20201019,3.28
lc,20201026,13.68
lc,20201102,27.9
lc,20201109,42.12
lc,20201116,47.59
lc,20201123,48.69
lc,20201130,47.05
lc,20201207,24.62
lc,20201214,9.85
lc,20201221,12.04
lc,20201228,16.41
lc,20210104,36.11
li,20200316,
li,20200323,119.86
li,20200330,143.31
li,20200406,83.38
li,20200413,46.9
li,20200420,10.42
li,20200427,7.82
li,20200504,2.61
li,20200511,0
li,20200518,0
li,20200525,0
li,20200601,0
li,20200608,0
li,20200615,0
li,20200622,0
li,20200629,0
li,20200706,2.61
li,20200713,5.21
li,20200720,7.82
li,20200727,5.21
li,20200803,5.21
li,20200810,5.21
li,20200817,10.42
li,20200824,31.27
li,20200831,39.08
li,20200907,18.24
li,20200914,7.82
li,20200921,10.42
li,20200928,15.63
li,20201005,36.48
li,20201012,54.72
li,20201019,255.35
li,20201026,591.48
li,20201102,852.05
li,20201109,1102.19
li,20201116,1130.86
li,20201123,844.23
li,20201130,750.43
li,20201207,740.01
li,20201214,627.96
li,20201221,1128.25
li,20201228,1506.07
li,20210104,1024.02
lk,20200106,
lk,20200113,0
lk,20200120,0
lk,20200127,0
lk,20200203,0.0
lk,20200210,0.0
lk,20200217,0
lk,20200224,0
lk,20200302,0
lk,20200309,0
lk,20200316,0.08
lk,20200323,0.4
lk,20200330,0.47
lk,20200406,0.37
lk,20200413,0.42
lk,20200420,0.6
lk,20200427,1.47
lk,20200504,1.98
lk,20200511,1.59
lk,20200518,1.23
lk,20200525,1.3
lk,20200601,3.06
lk,20200608,3.25
lk,20200615,1.2
lk,20200622,0.54
lk,20200629,0.69
lk,20200706,0.59
lk,20200713,2.72
lk,20200720,3.04
lk,20200727,0.77
lk,20200803,0.46
lk,20200810,0.29
lk,20200817,0.33
lk,20200824,0.51
lk,20200831,0.56
lk,20200907,0.8
lk,20200914,1.04
lk,20200921,0.77
lk,20200928,0.59
lk,20201005,0.54
lk,20201012,6.53
lk,20201019,10.02
lk,20201026,14.63
lk,20201102,25.9
lk,20201109,28.4
lk,20201116,29.2
lk,20201123,29.27
lk,20201130,29.06
lk,20201207,36.14
lk,20201214,43.64
lk,20201221,44.01
lk,20201228,38.75
lk,20210104,35.23
lr,20200323,
lr,20200330,0.06
lr,20200406,0.2
lr,20200413,0.95
lr,20200420,1.58
lr,20200427,1.5
lr,20200504,1.36
lr,20200511,1.52
lr,20200518,1.38
lr,20200525,1.34
lr,20200601,1.26
lr,20200608,1.9
lr,20200615,3.44
lr,20200622,5.41
lr,20200629,6.28
lr,20200706,5.02
lr,20200713,4.9
lr,20200720,4.4
lr,20200727,3.08
lr,20200803,2.35
lr,20200810,1.52
lr,20200817,1.01
lr,20200824,0.99
lr,20200831,0.95
lr,20200907,0.43
lr,20200914,0.3
lr,20200921,0.57
lr,20200928,0.41
lr,20201005,0.26
lr,20201012,0.49
lr,20201019,0.59
lr,20201026,0.61
lr,20201102,0.99
lr,20201109,0.99
lr,20201116,1.64
lr,20201123,2.21
lr,20201130,1.78
lr,20201207,2.53
lr,20201214,3.56
lr,20201221,2.27
lr,20201228,0.59
lr,20210104,0.24
ls,20200518,
ls,20200525,0.09
ls,20200601,0.05
ls,20200608,0.09
ls,20200615,0.09
ls,20200622,0
ls,20200629,1.08
ls,20200706,3.53
ls,20200713,9.69
ls,20200720,13.17
ls,20200727,10.02
ls,20200803,16.89
ls,20200810,13.93
ls,20200817,10.73
ls,20200824,12.85
ls,20200831,5.65
ls,20200907,6.26
ls,20200914,8.42
ls,20200921,12.99
ls,20200928,14.73
ls,20201005,12.05
ls,20201012,11.62
ls,20201019,7.2
ls,20201026,6.35
ls,20201102,5.36
ls,20201109,1.27
ls,20201116,4.42
ls,20201123,5.55
ls,20201130,3.2
ls,20201207,3.06
ls,20201214,8.28
ls,20201221,18.63
ls,20201228,31.57
ls,20210104,31.05
lt,20200106,
lt,20200113,0
lt,20200120,0
lt,20200127,0
lt,20200203,0
lt,20200210,0
lt,20200217,0
lt,20200224,0
lt,20200302,0.04
lt,20200309,0.04
lt,20200316,0.47
lt,20200323,5.08
lt,20200330,16.82
lt,20200406,23.91
lt,20200413,20.69
lt,20200420,18.43
lt,20200427,13.46
lt,20200504,3.01
lt,20200511,1.47
lt,20200518,4.69
lt,20200525,5.15
lt,20200601,4.8
lt,20200608,3.26
lt,20200615,3.33
lt,20200622,3.01
lt,20200629,1.72
lt,20200706,1.36
lt,20200713,1.9
lt,20200720,3.44
lt,20200727,4.97
lt,20200803,6.37
lt,20200810,8.73
lt,20200817,10.95
lt,20200824,13.71
lt,20200831,16.39
lt,20200907,16.03
lt,20200914,16.5
lt,20200921,23.66
lt,20200928,37.58
