geo_id,day,cases
lb,20200426,8
lb,20200427,3
lb,20200428,3
lb,20200429,7
lb,20200430,4
lb,20200501,4
lb,20200502,4
lb,20200503,4
lb,20200504,4
lb,20200505,3
lb,20200506,1
lb,20200507,9
lb,20200508,34
lb,20200509,12
lb,20200510,13
lb,20200511,36
lb,20200512,14
lb,20200513,11
lb,20200514,8
lb,20200515,8
lb,20200516,5
lb,20200517,11
lb,20200518,9
lb,20200519,20
lb,20200520,23
lb,20200521,7
lb,20200522,63
lb,20200523,62
lb,20200524,11
lb,20200525,17
lb,20200526,5
lb,20200527,21
lb,20200528,21
lb,20200529,7
lb,20200530,4
lb,20200531,19
lb,20200601,29
lb,20200602,13
lb,20200603,9
lb,20200604,14
lb,20200605,50
lb,20200606,6
lb,20200607,8
lb,20200608,11
lb,20200609,19
lb,20200610,18
lb,20200611,20
lb,20200612,14
lb,20200613,20
lb,20200614,20
lb,20200615,4
lb,20200616,18
lb,20200617,9
lb,20200618,16
lb,20200619,6
lb,20200620,15
lb,20200621,26
lb,20200622,51
lb,20200623,16
lb,20200624,19
lb,20200625,22
lb,20200626,18
lb,20200627,35
lb,20200628,22
lb,20200629,21
lb,20200630,5
lb,20200701,33
lb,20200702,10
lb,20200703,8
lb,20200704,34
lb,20200705,25
lb,20200706,18
lb,20200707,12
lb,20200708,22
lb,20200709,39
lb,20200710,65
lb,20200711,71
lb,20200712,86
lb,20200713,166
lb,20200714,85
lb,20200715,32
lb,20200716,91
lb,20200717,57
lb,20200718,101
lb,20200719,75
lb,20200720,84
lb,20200721,46
lb,20200722,75
lb,20200723,124
lb,20200724,156
lb,20200725,147
lb,20200726,175
lb,20200727,168
lb,20200728,132
lb,20200729,141
lb,20200730,182
lb,20200731,129
lb,20200801,221
lb,20200802,175
lb,20200803,155
lb,20200804,177
lb,20200805,0
lb,20200806,355
lb,20200807,255
lb,20200808,279
lb,20200809,272
lb,20200810,294
lb,20200811,295
lb,20200812,309
lb,20200813,292
lb,20200814,298
lb,20200815,334
lb,20200816,397
lb,20200817,439
lb,20200818,456
lb,20200819,0
lb,20200820,1010
lb,20200821,605
lb,20200822,628
lb,20200823,611
lb,20200824,0
lb,20200825,964
lb,20200826,532
lb,20200827,561
lb,20200828,689
lb,20200829,676
lc,20200315,2
lc,20200316,0
lc,20200317,0
lc,20200318,0
lc,20200319,0
lc,20200320,0
lc,20200321,0
lc,20200322,0
lc,20200323,0
lc,20200324,0
lc,20200325,0
lc,20200326,1
lc,20200327,0
lc,20200328,0
lc,20200329,1
lc,20200330,5
lc,20200331,0
lc,20200401,4
lc,20200402,0
lc,20200403,0
lc,20200404,0
lc,20200405,1
lc,20200406,0
lc,20200407,0
lc,20200408,0
lc,20200409,0
lc,20200410,0
lc,20200411,1
lc,20200412,0
lc,20200413,0
lc,20200414,0
lc,20200415,0
lc,20200416,0
lc,20200417,0
lc,20200418,0
lc,20200419,0
lc,20200420,0
lc,20200421,0
lc,20200422,0
lc,20200423,0
lc,20200424,0
lc,20200425,0
lc,20200426,0
lc,20200427,0
lc,20200428,0
lc,20200429,0
lc,20200430,2
lc,20200501,0
lc,20200502,0
lc,20200503,0
lc,20200504,1
lc,20200505,0
lc,20200506,0
lc,20200507,0
lc,20200508,0
lc,20200509,0
lc,20200510,0
lc,20200511,0
lc,20200512,0
lc,20200513,0
lc,20200514,0
lc,20200515,0
lc,20200516,0
lc,20200517,0
lc,20200518,0
lc,20200519,0
lc,20200520,0
lc,20200521,0
lc,20200522,0
lc,20200523,0
lc,20200524,0
lc,20200525,0
lc,20200526,0
lc,20200527,0
lc,20200528,0
lc,20200529,0
lc,20200530,0
lc,20200531,0
lc,20200601,0
lc,20200602,0
lc,20200603,0
lc,20200604,0
lc,20200605,1
lc,20200606,0
lc,20200607,0
lc,20200608,0
lc,20200609,0
lc,20200610,0
lc,20200611,0
lc,20200612,0
lc,20200613,0
lc,20200614,0
lc,20200615,0
lc,20200616,0
lc,20200617,0
lc,20200618,0
lc,20200619,0
lc,20200620,0
lc,20200621,0
lc,20200622,0
lc,20200623,0
lc,20200624,0
lc,20200625,0
lc,20200626,0
lc,20200627,0
lc,20200628,0
lc,20200629,0
lc,20200630,0
lc,20200701,0
lc,20200702,0
lc,20200703,3
lc,20200704,0
lc,20200705,0
lc,20200706,0
lc,20200707,0
lc,20200708,0
lc,20200709,0
lc,20200710,0
lc,20200711,0
lc,20200712,0
lc,20200713,0
lc,20200714,0
lc,20200715,0
lc,20200716,0
lc,20200717,1
lc,20200718,0
lc,20200719,0
lc,20200720,0
lc,20200721,0
lc,20200722,0
lc,20200723,0
lc,20200724,1
lc,20200725,0
lc,20200726,0
lc,20200727,0
lc,20200728,0
lc,20200729,0
lc,20200730,0
lc,20200731,1
lc,20200801,0
lc,20200802,0
lc,20200803,0
lc,20200804,0
lc,20200805,0
lc,20200806,0
lc,20200807,0
lc,20200808,0
lc,20200809,0
lc,20200810,0
lc,20200811,0
lc,20200812,0
lc,20200813,0
lc,20200814,0
lc,20200815,0
lc,20200816,0
lc,20200817,0
lc,20200818,0
lc,20200819,1
lc,20200820,0
lc,20200821,0
lc,20200822,0
lc,20200823,0
lc,20200824,0
lc,20200825,0
lc,20200826,0
lc,20200827,0
lc,20200828,0
lc,20200829,0
li,20200305,1
li,20200312,2
li,20200313,1
li,20200314,0
li,20200315,0
li,20200316,3
li,20200317,0
li,20200318,0
li,20200319,18
li,20200320,0
li,20200321,9
li,20200322,2
li,20200323,10
li,20200324,0
li,20200325,1
li,20200326,4
li,20200327,5
li,20200328,4
li,20200329,1
li,20200330,1
li,20200331,2
li,20200401,4
li,20200402,4
li,20200403,3
li,20200404,0
li,20200405,2
li,20200406,1
li,20200407,0
li,20200408,0
li,20200409,1
li,20200410,0
li,20200411,1
li,20200412,0
li,20200413,0
li,20200414,1
li,20200415,0
li,20200416,0
li,20200417,0
li,20200418,0
li,20200419,1
li,20200420,0
li,20200421,0
li,20200422,0
li,20200423,0
li,20200424,0
li,20200425,0
li,20200426,1
li,20200427,0
li,20200428,0
li,20200429,0
li,20200430,0
li,20200501,0
li,20200502,0
li,20200503,0
li,20200504,0
li,20200505,0
li,20200506,0
li,20200507,0
li,20200508,0
li,20200509,0
li,20200510,0
li,20200511,0
li,20200512,0
li,20200513,0
li,20200514,0
li,20200515,0
li,20200516,0
li,20200517,0
li,20200518,0
li,20200519,0
li,20200520,0
li,20200521,0
li,20200522,0
li,20200523,0
li,20200524,0
li,20200525,0
li,20200526,0
li,20200527,0
li,20200528,0
li,20200529,0
li,20200530,0
li,20200531,0
li,20200601,0
li,20200602,0
li,20200603,0
li,20200604,0
li,20200605,0
li,20200606,0
li,20200607,0
li,20200608,0
li,20200609,0
li,20200610,0
li,20200611,0
li,20200612,0
li,20200613,0
li,20200614,0
li,20200615,0
li,20200616,0
li,20200617,0
li,20200618,0
li,20200619,0
li,20200620,0
li,20200621,0
li,20200622,0
li,20200623,0
li,20200624,0
li,20200625,0
li,20200626,0
li,20200627,0
li,20200628,0
li,20200629,0
li,20200630,0
li,20200701,0
li,20200702,0
li,20200703,0
li,20200704,1
li,20200705,0
li,20200706,0
li,20200707,1
li,20200708,0
li,20200709,0
li,20200710,0
li,20200711,0
li,20200712,0
li,20200713,0
li,20200714,0
li,20200715,0
li,20200716,0
li,20200717,0
li,20200718,1
li,20200719,0
li,20200720,1
li,20200721,0
li,20200722,0
li,20200723,0
li,20200724,0
li,20200725,0
li,20200726,0
li,20200727,0
li,20200728,0
li,20200729,0
li,20200730,1
li,20200731,1
li,20200801,0
li,20200802,0
li,20200803,0
li,20200804,0
li,20200805,0
li,20200806,0
li,20200807,0
li,20200808,0
li,20200809,0
li,20200810,0
li,20200811,0
li,20200812,0
li,20200813,1
li,20200814,1
li,20200815,0
li,20200816,2
li,20200817,0
li,20200818,1
li,20200819,3
li,20200820,1
li,20200821,2
li,20200822,0
li,20200823,1
li,20200824,0
li,20200825,0
li,20200826,0
li,20200827,4
li,20200828,1
li,20200829,0
lk,20191231,0
lk,20200101,0
lk,20200102,0
lk,20200103,0
lk,20200104,0
lk,20200105,0
lk,20200106,0
lk,20200107,0
lk,20200108,0
lk,20200109,0
lk,20200110,0
lk,20200111,0
lk,20200112,0
lk,20200113,0
lk,20200114,0
lk,20200115,0
lk,20200116,0
lk,20200117,0
lk,20200118,0
lk,20200119,0
lk,20200120,0
lk,20200121,0
lk,20200122,0
lk,20200123,0
lk,20200124,0
lk,20200125,0
lk,20200126,0
lk,20200127,0
lk,20200128,1
lk,20200129,0
lk,20200130,0
lk,20200131,0
lk,20200201,0
lk,20200202,0
lk,20200203,0
lk,20200204,0
lk,20200205,0
lk,20200206,0
lk,20200207,0
lk,20200208,0
lk,20200209,0
lk,20200210,0
lk,20200211,0
lk,20200212,0
lk,20200213,0
lk,20200214,0
lk,20200215,0
lk,20200216,0
lk,20200217,0
lk,20200218,0
lk,20200219,0
lk,20200220,0
lk,20200221,0
lk,20200222,0
lk,20200223,0
lk,20200224,0
lk,20200225,0
lk,20200226,0
lk,20200227,0
lk,20200228,0
lk,20200229,0
lk,20200301,0
lk,20200302,0
lk,20200312,1
lk,20200313,1
lk,20200314,3
lk,20200315,5
lk,20200316,8
lk,20200317,10
lk,20200318,13
lk,20200319,0
lk,20200320,11
lk,20200321,13
lk,20200322,12
lk,20200323,9
lk,20200324,10
lk,20200325,5
lk,20200326,0
lk,20200327,4
lk,20200328,0
lk,20200329,9
lk,20200330,5
lk,20200331,0
lk,20200401,2
lk,20200402,21
lk,20200403,5
lk,20200404,3
lk,20200405,8
lk,20200406,7
lk,20200407,12
lk,20200408,7
lk,20200409,4
lk,20200410,1
lk,20200411,7
lk,20200412,2
lk,20200413,11
lk,20200414,8
lk,20200415,15
lk,20200416,4
lk,20200417,1
lk,20200418,6
lk,20200419,10
lk,20200420,41
lk,20200421,9
lk,20200422,6
lk,20200423,20
lk,20200424,38
lk,20200425,52
lk,20200426,42
lk,20200427,61
lk,20200428,65
lk,20200429,31
lk,20200430,30
lk,20200501,16
lk,20200502,25
lk,20200503,15
lk,20200504,13
lk,20200505,37
lk,20200506,16
lk,20200507,26
lk,20200508,27
lk,20200509,11
lk,20200510,12
lk,20200511,16
lk,20200512,6
lk,20200513,20
lk,20200514,26
lk,20200515,10
lk,20200516,10
lk,20200517,25
lk,20200518,21
lk,20200519,11
lk,20200520,35
lk,20200521,1
lk,20200522,27
lk,20200523,13
lk,20200524,21
lk,20200525,52
lk,20200526,41
lk,20200527,137
lk,20200528,150
lk,20200529,61
lk,20200530,28
lk,20200531,62
lk,20200601,13
lk,20200602,10
lk,20200603,40
lk,20200604,66
lk,20200605,48
lk,20200606,4
lk,20200607,13
lk,20200608,21
lk,20200609,22
lk,20200610,2
lk,20200611,10
lk,20200612,8
lk,20200613,3
lk,20200614,4
lk,20200615,5
lk,20200616,16
lk,20200617,10
lk,20200618,9
lk,20200619,23
lk,20200620,3
lk,20200621,0
lk,20200622,0
lk,20200623,1
lk,20200624,40
lk,20200625,10
lk,20200626,9
lk,20200627,4
lk,20200628,19
lk,20200629,4
lk,20200630,5
lk,20200701,5
lk,20200702,7
lk,20200703,12
lk,20200704,3
lk,20200705,5
lk,20200706,2
lk,20200707,2
lk,20200708,3
lk,20200709,13
lk,20200710,256
lk,20200711,104
lk,20200712,57
lk,20200713,106
lk,20200714,29
lk,20200715,19
lk,20200716,9
lk,20200717,13
lk,20200718,10
lk,20200719,7
lk,20200720,20
lk,20200721,6
lk,20200722,0
lk,20200723,22
lk,20200724,1
lk,20200725,11
lk,20200726,6
lk,20200727,12
lk,20200728,23
lk,20200729,5
lk,20200730,1
lk,20200731,3
lk,20200801,1
lk,20200802,0
lk,20200803,8
lk,20200804,5
lk,20200805,6
lk,20200806,5
lk,20200807,0
lk,20200808,0
lk,20200809,2
lk,20200810,3
lk,20200811,27
lk,20200812,9
lk,20200813,1
lk,20200814,1
lk,20200815,4
lk,20200816,4
lk,20200817,3
lk,20200818,7
lk,20200819,2
lk,20200820,0
lk,20200821,16
lk,20200822,23
lk,20200823,6
lk,20200824,6
lk,20200825,6
lk,20200826,12
lk,20200827,13
lk,20200828,2
lk,20200829,3
lr,20200317,1
lr,20200318,1
lr,20200319,0
lr,20200320,0
lr,20200321,0
lr,20200322,1
lr,20200323,0
lr,20200324,0
lr,20200325,0
lr,20200326,0
lr,20200327,0
lr,20200328,0
lr,20200329,0
lr,20200330,0
lr,20200331,0
lr,20200401,0
lr,20200402,3
lr,20200403,0
lr,20200404,1
lr,20200405,3
lr,20200406,3
lr,20200407,1
lr,20200408,0
lr,20200409,17
lr,20200410,0
lr,20200411,6
lr,20200412,11
lr,20200413,2
lr,20200414,9
lr,20200415,0
lr,20200416,0
lr,20200417,14
lr,20200418,3
lr,20200419,5
lr,20200420,10
lr,20200421,8
lr,20200422,2
lr,20200423,0
lr,20200424,0
lr,20200425,16
lr,20200426,3
lr,20200427,4
lr,20200428,9
lr,20200429,8
lr,20200430,0
lr,20200501,0
lr,20200502,11
lr,20200503,2
lr,20200504,4
lr,20200505,8
lr,20200506,4
lr,20200507,8
lr,20200508,11
lr,20200509,10
lr,20200510,0
lr,20200511,0
lr,20200512,12
lr,20200513,1
lr,20200514,1
lr,20200515,2
lr,20200516,4
lr,20200517,4
lr,20200518,3
lr,20200519,3
lr,20200520,4
lr,20200521,5
lr,20200522,2
lr,20200523,9
lr,20200524,6
lr,20200525,10
lr,20200526,0
lr,20200527,1
lr,20200528,0
lr,20200529,3
lr,20200530,4
lr,20200531,7
lr,20200601,8
lr,20200602,8
lr,20200603,15
lr,20200604,5
lr,20200605,5
lr,20200606,13
lr,20200607,11
lr,20200608,14
lr,20200609,11
lr,20200610,13
lr,20200611,14
lr,20200612,13
lr,20200613,11
lr,20200614,25
lr,20200615,12
lr,20200616,40
lr,20200617,11
lr,20200618,0
lr,20200619,33
lr,20200620,39
lr,20200621,20
lr,20200622,25
lr,20200623,24
lr,20200624,2
lr,20200625,10
lr,20200626,19
lr,20200627,3
lr,20200628,45
lr,20200629,39
lr,20200630,2
lr,20200701,10
lr,20200702,24
lr,20200703,15
lr,20200704,14
lr,20200705,36
lr,20200706,5
lr,20200707,17
lr,20200708,26
lr,20200709,9
lr,20200710,31
lr,20200711,6
lr,20200712,35
lr,20200713,12
lr,20200714,14
lr,20200715,0
lr,20200716,32
lr,20200717,14
lr,20200718,15
lr,20200719,3
lr,20200720,3
lr,20200721,16
lr,20200722,1
lr,20200723,6
lr,20200724,3
lr,20200725,18
lr,20200726,20
lr,20200727,7
lr,20200728,5
lr,20200729,10
lr,20200730,2
lr,20200731,2
lr,20200801,5
lr,20200802,3
lr,20200803,18
lr,20200804,7
lr,20200805,2
lr,20200806,5
lr,20200807,3
lr,20200808,6
lr,20200809,4
lr,20200810,3
lr,20200811,3
lr,20200812,10
lr,20200813,2
lr,20200814,0
lr,20200815,0
lr,20200816,5
lr,20200817,0
lr,20200818,20
lr,20200819,5
lr,20200820,0
lr,20200821,2
lr,20200822,1
lr,20200823,1
lr,20200824,0
lr,20200825,4
lr,20200826,5
lr,20200827,3
lr,20200828,0
lr,20200829,0
ls,20200515,1
ls,20200516,0
ls,20200517,0
ls,20200518,0
ls,20200519,0
ls,20200520,0
ls,20200521,0
ls,20200522,0
ls,20200523,0
ls,20200524,1
ls,20200525,0
ls,20200526,0
ls,20200527,0
ls,20200528,0
ls,20200529,0
ls,20200530,0
ls,20200531,0
ls,20200601,0
ls,20200602,0
ls,20200603,0
ls,20200604,0
ls,20200605,2
ls,20200606,0
ls,20200607,0
ls,20200608,0
ls,20200609,0
ls,20200610,0
ls,20200611,0
ls,20200612,0
ls,20200613,0
ls,20200614,0
ls,20200615,0
ls,20200616,0
ls,20200617,0
ls,20200618,0
ls,20200619,0
ls,20200620,0
ls,20200621,0
ls,20200622,0
ls,20200623,0
ls,20200624,13
ls,20200625,0
ls,20200626,3
ls,20200627,4
ls,20200628,0
ls,20200629,3
ls,20200630,0
ls,20200701,0
ls,20200702,8
ls,20200703,0
ls,20200704,0
ls,20200705,0
ls,20200706,44
ls,20200707,12
ls,20200708,0
ls,20200709,0
ls,20200710,43
ls,20200711,0
ls,20200712,50
ls,20200713,49
ls,20200714,0
ls,20200715,12
ls,20200716,11
ls,20200717,0
ls,20200718,55
ls,20200719,48
ls,20200720,0
ls,20200721,0
ls,20200722,0
ls,20200723,0
ls,20200724,0
ls,20200725,0
ls,20200726,60
ls,20200727,27
ls,20200728,59
ls,20200729,0
ls,20200730,71
ls,20200731,28
ls,20200801,0
ls,20200802,98
ls,20200803,16
ls,20200804,0
ls,20200805,8
ls,20200806,0
ls,20200807,16
ls,20200808,0
ls,20200809,0
ls,20200810,0
ls,20200811,39
ls,20200812,0
ls,20200813,17
ls,20200814,17
ls,20200815,69
ls,20200816,19
ls,20200817,43
ls,20200818,0
ls,20200819,0
ls,20200820,0
ls,20200821,50
ls,20200822,19
ls,20200823,0
ls,20200824,0
ls,20200825,0
ls,20200826,34
ls,20200827,2
ls,20200828,0
ls,20200829,0
lt,20191231,0
lt,20200101,0
lt,20200102,0
lt,20200103,0
lt,20200104,0
lt,20200105,0
lt,20200106,0
lt,20200107,0
lt,20200108,0
lt,20200109,0
lt,20200110,0
lt,20200111,0
lt,20200112,0
lt,20200113,0
lt,20200114,0
lt,20200115,0
lt,20200116,0
lt,20200117,0
lt,20200118,0
lt,20200119,0
lt,20200120,0
lt,20200121,0
lt,20200122,0
lt,20200123,0
lt,20200124,0
lt,20200125,0
lt,20200126,0
lt,20200127,0
lt,20200128,0
lt,20200129,0
lt,20200130,0
lt,20200131,0
lt,20200201,0
lt,20200202,0
lt,20200203,0
lt,20200204,0
lt,20200205,0
lt,20200206,0
lt,20200207,0
lt,20200208,0
lt,20200209,0
lt,20200210,0
lt,20200211,0
lt,20200212,0
lt,20200213,0
lt,20200214,0
lt,20200215,0
lt,20200216,0
lt,20200217,0
lt,20200218,0
lt,20200219,0
lt,20200220,0
lt,20200221,0
lt,20200222,0
lt,20200223,0
lt,20200224,0
lt,20200225,0
lt,20200226,0
lt,20200227,0
lt,20200228,1
lt,20200229,0
lt,20200301,0
lt,20200302,0
lt,20200311,2
lt,20200312,0
lt,20200314,3
lt,20200315,3
lt,20200316,5
lt,20200317,3
lt,20200318,8
lt,20200319,8
lt,20200320,15
lt,20200321,21
lt,20200322,36
lt,20200323,38
lt,20200324,36
lt,20200325,30
lt,20200326,65
lt,20200327,25
lt,20200328,59
lt,20200329,36
lt,20200330,90
lt,20200331,0
lt,20200401,49
lt,20200402,48
lt,20200403,68
lt,20200404,122
lt,20200405,0
lt,20200406,40
lt,20200407,32
lt,20200408,37
lt,20200409,32
lt,20200410,43
lt,20200411,44
lt,20200412,54
lt,20200413,9
lt,20200414,8
lt,20200415,0
lt,20200416,21
lt,20200417,58
lt,20200418,90
lt,20200419,59
lt,20200420,28
lt,20200421,24
lt,20200422,20
lt,20200423,28
lt,20200424,12
lt,20200425,0
lt,20200426,16
lt,20200427,12
lt,20200428,11
lt,20200429,-105
lt,20200430,31
lt,20200501,10
lt,20200502,14
lt,20200503,7
lt,20200504,4
lt,20200505,9
lt,20200506,4
lt,20200507,5
lt,20200508,5
lt,20200509,3
lt,20200510,8
lt,20200511,35
lt,20200512,6
lt,20200513,6
lt,20200514,14
lt,20200515,6
lt,20200516,12
lt,20200517,11
lt,20200518,7
lt,20200519,6
lt,20200520,15
lt,20200521,15
lt,20200522,17
lt,20200523,10
lt,20200524,12
lt,20200525,7
lt,20200526,12
lt,20200527,4
lt,20200528,8
lt,20200529,9
lt,20200530,6
lt,20200531,8
lt,20200601,5
lt,20200602,3
lt,20200603,4
lt,20200604,2
lt,20200605,3
lt,20200606,7
lt,20200607,11
lt,20200608,9
lt,20200609,6
lt,20200610,7
lt,20200611,6
lt,20200612,19
lt,20200613,4
lt,20200614,7
lt,20200615,5
lt,20200616,5
lt,20200617,3
lt,20200618,2
lt,20200619,6
lt,20200620,8
lt,20200621,3
lt,20200622,3
lt,20200623,3
lt,20200624,2
lt,20200625,1
lt,20200626,2
lt,20200627,2
lt,20200628,5
lt,20200629,3
lt,20200630,0
lt,20200701,1
lt,20200702,1
lt,20200703,7
lt,20200704,3
lt,20200705,3
lt,20200706,5
lt,20200707,5
lt,20200708,3
lt,20200709,10
lt,20200710,3
lt,20200711,4
lt,20200712,4
lt,20200713,4
lt,20200714,5
lt,20200715,1
lt,20200716,7
lt,20200717,20
lt,20200718,6
lt,20200719,7
lt,20200720,17
lt,20200721,15
lt,20200722,2
lt,20200723,11
lt,20200724,0
lt,20200725,26
lt,20200726,15
lt,20200727,7
lt,20200728,11
lt,20200729,8
lt,20200730,16
lt,20200731,19
lt,20200801,13
lt,20200802,18
lt,20200803,17
lt,20200804,10
lt,20200805,17
lt,20200806,10
lt,20200807,24
lt,20200808,23
lt,20200809,37
lt,20200810,21
lt,20200811,13
lt,20200812,18
lt,20200813,26
lt,20200814,21
lt,20200815,22
lt,20200816,34
lt,20200817,30
lt,20200818,20
lt,20200819,38
lt,20200820,22
lt,20200821,32
lt,20200822,36
lt,20200823,30
lt,20200824,41
lt,20200825,38
lt,20200826,21
lt,20200827,32
lt,20200828,36
lt,20200829,48
lu,20191231,0
lu,20200101,0
lu,20200102,0
lu,20200103,0
lu,20200104,0
lu,20200105,0
lu,20200106,0
lu,20200107,0
lu,20200108,0
lu,20200109,0
lu,20200110,0
lu,20200111,0
lu,20200112,0
lu,20200113,0
lu,20200114,0
lu,20200115,0
lu,20200116,0
lu,20200117,0
lu,20200118,0
lu,20200119,0
lu,20200120,0
lu,20200121,0
lu,20200122,0
lu,20200123,0
lu,20200124,0
lu,20200125,0
lu,20200126,0
lu,20200127,0
lu,20200128,0
lu,20200129,0
lu,20200130,0
lu,20200131,0
lu,20200201,0
lu,20200202,0
lu,20200203,0
lu,20200204,0
lu,20200205,0
lu,20200206,0
lu,20200207,0
lu,20200208,0
lu,20200209,0
lu,20200210,0
lu,20200211,0
lu,20200212,0
lu,20200213,0
lu,20200214,0
lu,20200215,0
lu,20200216,0
lu,20200217,0
lu,20200218,0
lu,20200219,0
lu,20200220,0
lu,20200221,0
lu,20200222,0
lu,20200223,0
lu,20200224,0
lu,20200225,0
lu,20200226,0
lu,20200227,0
lu,20200228,0
lu,20200229,0
lu,20200301,1
lu,20200302,0
lu,20200307,2
lu,20200309,2
lu,20200311,2
lu,20200312,0
lu,20200313,19
lu,20200314,12
lu,20200316,39
lu,20200317,4
lu,20200318,59
lu,20200319,70
lu,20200320,135
lu,20200321,139
lu,20200322,186
lu,20200323,128
lu,20200324,77
lu,20200325,224
lu,20200326,234
lu,20200327,120
lu,20200328,152
lu,20200329,226
lu,20200330,119
lu,20200331,38
lu,20200401,190
lu,20200402,141
lu,20200403,168
lu,20200404,125
lu,20200405,117
lu,20200406,75
lu,20200407,39
lu,20200408,127
lu,20200409,64
lu,20200410,81
lu,20200411,108
lu,20200412,47
lu,20200413,11
lu,20200414,11
lu,20200415,15
lu,20200416,66
lu,20200417,71
lu,20200418,36
lu,20200419,57
lu,20200420,13
lu,20200421,8
lu,20200422,60
lu,20200423,36
lu,20200424,11
lu,20200425,30
lu,20200426,16
lu,20200427,12
lu,20200428,6
lu,20200429,12
lu,20200430,28
lu,20200501,15
lu,20200502,18
lu,20200503,10
lu,20200504,12
lu,20200505,4
lu,20200506,12
lu,20200507,11
lu,20200508,8
lu,20200509,12
lu,20200510,6
lu,20200511,9
lu,20200512,2
lu,20200513,6
lu,20200514,10
lu,20200515,11
lu,20200516,8
lu,20200517,7
lu,20200518,15
lu,20200519,2
lu,20200520,11
lu,20200521,13
lu,20200522,9
lu,20200523,1
lu,20200524,9
lu,20200525,2
lu,20200526,1
lu,20200527,2
lu,20200528,6
lu,20200529,7
lu,20200530,4
lu,20200531,4
lu,20200601,2
lu,20200602,1
lu,20200603,1
lu,20200604,0
lu,20200605,7
lu,20200606,5
lu,20200607,3
lu,20200608,4
lu,20200609,1
lu,20200610,6
lu,20200611,3
lu,20200612,3
lu,20200613,3
lu,20200614,8
lu,20200615,7
lu,20200616,2
lu,20200617,3
lu,20200618,10
lu,20200619,6
lu,20200620,8
lu,20200621,6
lu,20200622,15
lu,20200623,1
lu,20200624,12
lu,20200625,7
lu,20200626,11
lu,20200627,22
lu,20200628,44
lu,20200629,25
lu,20200630,14
lu,20200701,43
lu,20200702,46
lu,20200703,50
lu,20200704,52
lu,20200705,29
lu,20200706,46
lu,20200707,20
lu,20200708,61
lu,20200709,47
lu,20200710,69
lu,20200711,58
lu,20200712,65
lu,20200713,83
lu,20200714,31
lu,20200715,100
lu,20200716,0
lu,20200717,66
lu,20200718,163
lu,20200719,124
lu,20200720,74
lu,20200721,122
lu,20200722,120
lu,20200723,129
lu,20200724,98
lu,20200725,104
lu,20200726,133
lu,20200727,83
lu,20200728,49
lu,20200729,54
lu,20200730,158
lu,20200731,83
lu,20200801,79
lu,20200802,0
lu,20200803,0
lu,20200804,169
lu,20200805,53
lu,20200806,90
lu,20200807,66
lu,20200808,40
lu,20200809,0
lu,20200810,0
lu,20200811,103
lu,20200812,26
lu,20200813,58
lu,20200814,68
lu,20200815,37
lu,20200816,34
lu,20200817,0
lu,20200818,30
lu,20200819,30
lu,20200820,67
lu,20200821,71
lu,20200822,67
lu,20200823,0
lu,20200824,0
lu,20200825,90
lu,20200826,44
lu,20200827,90
lu,20200828,-1385
lu,20200829,37
lv,20200303,1
lv,20200308,1
lv,20200309,1
lv,20200310,3
lv,20200311,2
lv,20200312,2
lv,20200313,6
lv,20200314,3
lv,20200315,7
lv,20200316,5
lv,20200317,5
lv,20200318,25
lv,20200319,10
lv,20200320,15
lv,20200321,25
lv,20200322,13
lv,20200323,15
lv,20200324,41
lv,20200325,17
lv,20200326,24
lv,20200327,23
lv,20200328,36
lv,20200329,25
lv,20200330,71
lv,20200331,0
lv,20200401,22
lv,20200402,48
lv,20200403,12
lv,20200404,35
lv,20200405,16
lv,20200406,24
lv,20200407,9
lv,20200408,6
lv,20200409,29
lv,20200410,12
lv,20200411,23
lv,20200412,18
lv,20200413,21
lv,20200414,4
lv,20200415,2
lv,20200416,9
lv,20200417,9
lv,20200418,7
lv,20200419,30
lv,20200420,15
lv,20200421,12
lv,20200422,9
lv,20200423,13
lv,20200424,17
lv,20200425,6
lv,20200426,20
lv,20200427,8
lv,20200428,6
lv,20200429,18
lv,20200430,13
lv,20200501,9
lv,20200502,12
lv,20200503,1
lv,20200504,8
lv,20200505,17
lv,20200506,0
lv,20200507,4
lv,20200508,9
lv,20200509,19
lv,20200510,2
lv,20200511,9
lv,20200512,7
lv,20200513,4
lv,20200514,1
lv,20200515,11
lv,20200516,8
lv,20200517,27
lv,20200518,11
lv,20200519,1
lv,20200520,3
lv,20200521,4
lv,20200522,9
lv,20200523,5
lv,20200524,16
lv,20200525,1
lv,20200526,2
lv,20200527,4
lv,20200528,4
lv,20200529,4
lv,20200530,3
lv,20200531,1
lv,20200601,1
lv,20200602,5
lv,20200603,8
lv,20200604,0
lv,20200605,3
lv,20200606,0
lv,20200607,4
lv,20200608,2
lv,20200609,0
lv,20200610,1
lv,20200611,3
lv,20200612,2
lv,20200613,2
lv,20200614,1
lv,20200615,0
lv,20200616,0
lv,20200617,1
lv,20200618,6
lv,20200619,4
lv,20200620,2
lv,20200621,1
lv,20200622,0
lv,20200623,0
lv,20200624,0
lv,20200625,0
lv,20200626,0
lv,20200627,1
lv,20200628,3
lv,20200629,1
lv,20200630,1
lv,20200701,1
lv,20200702,3
lv,20200703,1
lv,20200704,0
lv,20200705,1
lv,20200706,1
lv,20200707,3
lv,20200708,7
lv,20200709,7
lv,20200710,13
lv,20200711,0
lv,20200712,19
lv,20200713,0
lv,20200714,1
